	Everybody is biased.	The main problem in the information issued by the media is corruption.	Journalists should always present both sides of an issue equally.	Bias in journalism can never be completely eliminated -- bias is part of human nature.	Mainstream media provides a relative objective view.	The articles should have a subjective view.	Mainstream media still provides a relatively objective view.	Bias is part of human nature.	Freedom of the press prevents the government or other third parties from controlling the media.	The job of a reporter is to tell the truth.	Bias in journalism can never be completely eliminated -.	Fox News is the only unbiased news source.	Journalist should not be biased.	Most journalists are biast because that is human nature.	Bribes should not overtake our media.	Mainstream media is no longer fulfilling its mandate.	Media bias will always be around.	Much of what is put out by the media today is sensationalized.	All media outlets are biased.	There is too much spin by the media.	Some media outlets adhere to journalistic teachings of avoiding bias and withholding personal opinions.	By Biasing information journalists hurt others.	Bias in journalism can never be completely eliminated.	Journalists should report facts.	Journalist should not accept bribe.	False statements should be sanctioned.	A journalist's job is to report the truth to the public and should not accept gifts from any third party.	Journalist's job is to report the truth and facts.	Media has the power to influence the audience, but often is not used for good.	Too many articles covered in the mainstream media are biased and untruthful.	Fake news is not a real problem.	The media no longer provide immediate and truthful information.	Journalists should be upright.	Bias may be part of human nature but it can still be mediated to not blatantly show in media.	Journalists should be more honest.	News should be said the way it happened.	Journalism is more about boosting ratings than getting the true story.	This issue is about whether media bias is a real thing.	Media should present multiple sides of each issue.	Journalist should follow the journalist creed.	Media bias is a real thing.	The media needs to present fair and balanced news.	Many journalists give commentary on news stories.	You can't believe anything you see in the media anymore.	CNN is the main source of being a total left wing partisan.	Mainstream media is very biast because they are looking for a reaction out of certain people.	Media bias will never go away.	Mots journalists doing a good job.	The media are evil companies.	Media bias is why many Americans choose not to watch the news or read newspapers anymore.	Media alters the perception of a situation.	With blogs in the media and administrated via outlests, bias is part of media mainstream.	Media should be unbiased.	Mainstream media is not doing what its suppose to do.	Media bias declines ratings and decreases audience.	No media bias should be encouraged.	Journalists often report lies unintentionally.	Many journalists prioritize the business above the information.	It is difficult to say if media bias has an impact on people.	The people deserves the truth.	Journalists have right to express their point of view.	The media has become too influential in political outcomes.	Reporters have biased views like everyone else.	Media Bias is a real thing.	The truth should be spoken no matter the price.	Reporters now care more about politics.	Journalists write false stories to gain readers.	Mainstream media is now in support of political propagands.	Journalist should be just.	The information must be shown in the media bluntly.	A newscast should not be obvious what the political leanings of the journalist(s) is/are.	Journalists intentionally report news in a way that makes republicans look bad.	Common sense helps in looking beyond media bias.	A journalist must avoid biasing news.	Is not has national level is worldwide.	One should not trust the media.	Some reporters are too aggressive.	News people just want to make money.	Using local channels can solve media bias to an extent.	If you don't watch the media , bias isn't a problem.	Fox News is biased in favor of the right.	Some media only project their strict bias and it hurts a majority of people i.e. fox news.	Bias in journalism can never be completely eliminate.	News should be unbiased.	Journalists are meant to be true to the core.	Reporters lie a lot.	Not all people in the media provide falsifications.	Sometimes reporters lie intentionally.	News are hard to believe.	Lower more fragmented reach and lower rated programs than network TV.	Media bias is too little to worry about.	Media bias is mostly about celebrities.	It is easy to find media coverage that supports your opinion.	There are already too many yellow publishing houses.	Journalist should be upright.	Sometimes news coverage is very conflicting.	People naturally share their opinion and is not biased among journalists.	There needs to be no third party influences in the media.	The media should not be biast because it gives people the wrong impression about some things.	Media should report the facts and not opinions.	All the stories should be covered in an honest way.	So many stories are based on what type of story a politician want.	Journalists only cover stories that support their own opinion.	Buying a newspaper to read a fake news is a scam mode.	Without free media there is no freedom.	People need to get their facts straight before just going on what they hear from one source.	The truth will set us free.	Every body has its owns preferences.	Media needs to be closely monitored by the public.	BBC is the most moderate news source.	Journalists should be impartial in their news.	Media is biased in favor of the left.	Newspapers should penalize biased writers.	They have to have policies and punishments for fake news people.	There should be better enforcement in the laws that go with journalism and mainstream media.	The information must be objective and not manipulated.	Journalism focusses on Democrats views.	Media bias should be prohibited.	Dont use mainstream media if you want the truth.	Mainstream media is no longer fulfilling its mandate of providing the society with insightful.	The society deserves the truth.	Media is liberal biased because the liberals are right.	Most of the media is geared towards a specific audience making it very biast.	Thanks to our free media, we have a free world perspective.	Media needs to present the facts.	Reporters often don't fully look into a topic.	Journalist should not be manipulated by politicians.	Too many networks show biased news.	If you dont like one media then consume another.	Mainstream media is no longer fulfilling its mandate of providing the society with insightful and honest stories.	Much of what the media puts out today cannot be trusted.	Most journalist are dishonest people.	Journalism should be free and fair.
Everybody is biased.	NA	-0.0646095738380922	-0.0627181507505318	0.204545454545455	0.0852802865422442	0	0.201007563051842	0	0.186096842079694	0.0235440804674006	0.0930484210398471	0.0639602149066831	0.113636363636364	0.164121987972444	0.142295234931805	0.0919600979743406	0.252890269429437	0.0517087689995019	0.117720402337003	0	0.0879598994267085	-0.0482804549585268	-0.0217597069944622	0.155593978566035	-0.0219899748566771	0.0435194139889245	-0.0439799497133542	0.021320071635561	0.138566326931357	0.244557994022259	0.104530251250886	0	0.0199680765957718	0.104972776216296	0.0697863157798853	0.244557994022259	0.234520787991171	0.0247840798548305	0.141264482804403	0.170560573084488	0.124247304984387	0.0444554224474387	0.0828315366562582	-0.0209060502501773	0.0852802865422442	0.127411797859406	0.112366643743874	0.0435194139889245	0.098975947808112	0.150755672288882	0.189990148914337	0.0609836721136306	0.133366267342316	0.193828721514277	-0.131939849140063	-0.0444554224474387	0.0270765180536941	-0.112366643743874	0.0965609099170535	0.229900244935851	0	0.0217597069944622	0.107682623063487	-0.0207078841640646	-0.0201455741006345	0.0244557994022259	0	0.313590753752659	0.125629726907402	0.0965609099170535	0.0430730492253948	-0.0465242105199235	0.021320071635561	-0.0205152484965555	0.0449466574975495	-0.0219899748566771	0.131939849140063	0.138566326931357	0.148704479128983	0.172292196901579	-0.0410304969931109	0.112366643743874	0.241889723423448	-0.0609836721136306	0.0459800489871703	-0.0681818181818182	0.197951895616224	0	0.120701137396317	0.0681818181818182	-0.021320071635561	0.0633300496381124	-0.0435194139889245	0.0406557814090871	0.0430730492253948	0.0489115988044519	-0.0476731294622796	-0.0604367223019035	0.0254823595718813	0	0.0489115988044519	0.0681818181818182	0.0879598994267085	0.146342351751241	0.100727870503173	0.0674199862463242	0.161164592805076	-0.0909090909090909	-0.0209060502501773	0.102576242482777	0.152317948961236	0.0844400661841498	0.0715096941934194	0.175919798853417	0.116310526299809	0.0820609939862218	0.0217597069944622	0.109949874283386	0.0836242010007091	-0.0201455741006345	0.183920195948681	0.0414157683281291	0	0.109949874283386	0.0227272727272727	-0.0215365246126974	0	-0.142450720574547	0.0652791209833867	-0.0229900244935851	0.0604367223019035	0.125629726907402	-0.101639453522718
The main problem in the information issued by the media is corruption.	-0.0646095738380922	NA	0.277350098112615	0.0861460984507896	0	0.118864327762549	0.0714285714285714	0.0482945288416295	0.132260014253222	0.267726448951896	0.154303349962092	-0.202030508910442	0.0430730492253948	0.0583211843519804	0.0577885596397065	0.21785510047515	0.283211630617694	0.171498585142509	0.089242149650632	0.117427848075255	0.125027135569624	0.228754505435839	-0.0412393049421161	0.147441956154897	0.166702847426165	0.226816177181639	0.0208378559282707	0.222233559801486	0.150064494696826	0.11587244366483	0.0396214425875164	0.236901770739671	0.0189218908152149	0.0994729462603988	0.154303349962092	0.139046932397796	0.202030508910442	0.164398987305357	0.178484299301264	0.0808122035641769	0.137360563948689	0.147441956154897	0.156983501655645	0.21791793423134	0.0606091526731326	0.120736322104074	0.042591770999996	-0.0618589574131742	0.0375161236742064	0.285714285714286	0.180036010803601	0.077051412852942	0.12637881956134	0.306122448979592	0.062513567784812	0.0421262731871135	0.0256579002895393	0.149071198499986	-0.114377252717919	0.239640610522664	-0.0215365246126974	0.10309826235529	0.122448979591837	0.1766064393626	0.248171153204394	0.208570398596695	0.337010185496908	0.0198107212937582	0.166666666666667	0.205879054892255	0.0816326530612245	0.0881733428354811	0.0808122035641769	0.194403947839935	0.149071198499986	0.187540703354436	0.125027135569624	0.206338680208135	-0.0469711392301021	0.163265306122449	-0.0194403947839935	0.063887656499994	0.125027135569624	0.038525706426471	-0.0435710200950299	0.107682623063487	0.225096742045239	0.178484299301264	0.274505406523006	0.236901770739671	0.0606091526731326	0.180036010803601	0.123717914826348	0.0192628532132355	0.0816326530612245	0.208570398596695	0	0.248171153204394	0.169030850945703	0.129219147676184	0.0695234661988982	0.150755672288882	0.062513567784812	0.0198107212937582	0.133630620956212	0.127775312999988	0.229081064496364	0.172292196901579	0.0792428851750327	0.330486711327889	0.0206196524710581	0.120024007202401	0.135526185435788	0.145864991497895	0.154303349962092	0.174963553055941	-0.0618589574131742	0.104189279641353	0.0594321638812745	0.209990975788333	0.261426120570179	0.196229377069556	0.311046316543896	0.0833514237130826	0.0861460984507896	0.224489795918367	0.102040816326531	0.0269974623578019	-0.0206196524710581	0.239640610522664	0.0763603548321213	0.0476190476190476	0.0963142660661774
Journalists should always present both sides of an issue equally.	-0.0627181507505318	0.277350098112615	NA	0.125436301501064	0.098058067569092	0.0576923076923077	0.0924500327042049	0.140642169281549	0.235378270881002	0.411490677733	0.213980246255456	-0.176504521624366	0.292684703502482	0.0754851356096397	0.355279856203214	0.148034227053235	0.29606845410647	0.237825747077247	0.0649722122736315	0.341970564440665	0.24273401821882	0.24426357542638	0.100080096128179	0.368037369049289	0.283189687921957	0.160128153805087	0.161822678812547	0.333397429734913	0.218507112218769	0.224960635332924	0.0192307692307692	0.334496804002836	0.385727138144589	0.120701137396317	0.278174320132093	0.224960635332924	0.176504521624366	0.319172526811287	0.194916636820895	0.235339362165821	0.209533312383851	0.204465205027383	0.152387863551892	0.211538461538462	-0.156892908110547	0.210963253922323	0.0413449115297362	0.0200160192256359	-0.0546267780546922	0.249615088301353	0.252439082148701	0.130892578601184	0.286251287038336	0.0792428851750327	0.182050513664115	0.265804766535597	0.149440644416015	0.227397013413549	0.111028897921082	0.253772960662688	0.0627181507505318	0.140112134579451	0.0792428851750327	0.171436346495878	0.333562192497496	0.0899842541331695	0.184018684524644	0.192307692307692	0.439137655344973	0.333086693763246	0.178296491643824	0.0855920985021826	0.215727748652002	0.301940542438559	0	0	0.262961853070389	0.273133890273461	0.0455960752587553	0.0792428851750327	0.0377425678048199	0.10336227882434	0.182050513664115	0.168290458201522	0.063443240165672	0.0627181507505318	0.25492496425523	0.151601828638474	0.222057795842164	0.0836242010007091	0.0392232270276368	0.0582551728035463	0.220176211481995	0.0747957592006766	0.138675049056307	0.38243308006597	0.0219264504826757	0.240906027914858	0.210963253922323	0.209060502501773	0.202464571799631	0.292684703502482	-0.0606835045547051	0.115384615384615	0.277968493747913	0.392776659532493	0.296499726664441	0.334496804002836	0.115384615384615	0.13209898731687	0.260208249933267	0.0388367818690309	0.285043856274785	0.283189687921957	0.0641940738766369	0.207584122926509	-0.0400320384512718	0.303417522773526	0.0576923076923077	0.166781096248748	0.401807187715923	0.0952424147199324	0.11322770341446	0.12136700910941	0.209060502501773	0.316971540700131	0.316971540700131	0.0524142418360959	0.200160192256359	0.211477467218907	0.0926561645826377	0	0.317881976602875
Bias in journalism can never be completely eliminated -- bias is part of human nature.	0.204545454545455	0.0861460984507896	0.125436301501064	NA	0.170560573084488	0.22996655275195	0.175881617670362	0.331270674434457	0.139572631559771	0.211896724206605	0.418717894679312	-0.106600358177805	0.204545454545455	0.0410304969931109	0.243934688454523	0.0919600979743406	0.298870318416607	0.206835075998008	0.0706322414022017	0.198272638838644	0.285869673136803	0.0965609099170535	0.130558241966773	0.266732534684632	0.0439799497133542	0.152317948961236	0.0879598994267085	0.127920429813366	0.237542274739469	0.317925392228937	-0.0209060502501773	0.0909090909090909	0.099840382978859	0.183702358378517	0.232621052599618	0.342381191631163	0.106600358177805	0.247840798548305	0.164808563271804	0.0852802865422442	0.144955189148452	0.0889108448948774	0.124247304984387	0.0418121005003545	0.021320071635561	0.0509647191437626	0.112366643743874	0.108798534972311	0.0395903791232448	0.211057941204435	0.274430215098487	0.223606797749979	0.200049401013474	0.107682623063487	0	0.133366267342316	0.0541530361073882	0.0449466574975495	0	0.183920195948681	0.0681818181818182	0.0217597069944622	0.193828721514277	0.165663073312516	0.0604367223019035	0.317925392228937	0.0222277112237194	0.0209060502501773	0.175881617670362	0.21726204731337	0.129219147676184	-0.0232621052599618	0.0639602149066831	0.0820609939862218	0.112366643743874	0.131939849140063	0.175919798853417	0.0593855686848672	0.173488558983813	0.107682623063487	0.0615457454896664	0.134839972492648	0.175919798853417	0.0406557814090871	0	-0.0227272727272727	0.178156706054602	0.235440804674006	0.0482804549585268	0.113636363636364	0.0852802865422442	0.0211100165460375	0.174077655955698	0.121967344227261	0.150755672288882	0.317925392228937	0.0476731294622796	0.0604367223019035	0.127411797859406	0.0681818181818182	0.0978231976089037	0.0454545454545455	0.0659699245700314	0.0836242010007091	0.120873444603807	0.0674199862463242	0.100727870503173	0.181818181818182	0.0836242010007091	0.102576242482777	0.19583736295016	0.0844400661841498	0.0953462589245592	0.175919798853417	0.162834736819732	0.0820609939862218	-0.108798534972311	0.131939849140063	0.104530251250886	0.201455741006345	0.137940146961511	0.0207078841640646	0.0205152484965555	0.0219899748566771	0.113636363636364	0.107682623063487	0.193828721514277	0.0854704323447285	0	0.0229900244935851	0.0201455741006345	0.0251259453814803	0.0203278907045435
Mainstream media provides a relative objective view.	0.0852802865422442	0	0.098058067569092	0.170560573084488	NA	0	0.329983164553722	0.0956182887467515	0.0654653670707977	0.220863052149693	0.152752523165195	-0.06	0.191880644720049	0.134715062810913	0.171623266064207	-0.150965882484814	0.150965882484814	0.0970142500145332	0	0.116247638743819	0.165027399401407	0.11322770341446	0.224536559755125	0.16681153124566	0.103142124625879	0.0408248290463863	0.103142124625879	0.12	-0.0185695338177052	0	0.37262065676255	0	0.0561951486949016	-0.0246182981958665	0.0654653670707977	0.114707866935281	0	0.0464990554975277	-0.0662589156449079	0.02	0.0194257172471453	0.0834057656228299	0.0777028689885811	0.0588348405414552	-0.1	0	-0.0210818510677892	0.142886901662352	0.0185695338177052	0.113137084989848	0.217832459454868	-0.0190692517849118	0.291920179679905	0.161624407128354	0.0618852747755276	0.0625543242171224	-0.0508000508000762	0.0632455532033676	0.226455406828919	0.0431331092813754	0.021320071635561	0.0612372435695795	0	0	0.0566946709513841	-0.0229415733870562	-0.0625543242171224	0.0784464540552736	0.235702260395516	-0.0452910813657838	0.101015254455221	0.0654653670707977	0.04	0.0192450089729875	0.147572957474524	-0.0618852747755276	0.24754109910211	0.148556270541641	0.162746694241347	0.0808122035641769	-0.0192450089729875	0.0210818510677892	0.0825136997007035	0.0953462589245592	0.064699663922063	-0.021320071635561	0.222834405812462	-0.0662589156449079	-0.0226455406828919	0.127920429813366	0.16	0.0594088525786005	0.142886901662352	0.228831021418942	0.0808122035641769	0.206474160483506	0.201246117974981	-0.0944911182523068	0.0717137165600636	0.191880644720049	-0.0458831467741124	0.170560573084488	0.123770549551055	0	0.188982236504614	0.0421637021355784	0.226778683805536	0.0852802865422442	0.098058067569092	0.0769800358919501	0.0408248290463863	0.138620656016734	0.201246117974981	0.144398974476231	-0.109108945117996	-0.038490017945975	0.0816496580927726	0.144398974476231	0.0784464540552736	-0.0188982236504614	0.150965882484814	0.174831455224308	-0.0769800358919501	0.0825136997007035	0.021320071635561	-0.0808122035641769	0.14142135623731	0	0.102062072615966	-0.0215665546406877	-0.0188982236504614	-0.0235702260395516	0.0762770071396474
The articles should have a subjective view.	0	0.118864327762549	0.0576923076923077	0.22996655275195	0	NA	0.0462250163521024	0.210963253922323	-0.0427960492510913	0.108287020456053	0.171184197004365	-0.0588348405414552	0.125436301501064	0.169841555121689	0.0373978796003383	0.0845909868875627	0.105738733609453	0.118912873538624	0.0649722122736315	0.068394112888133	0.141594843960979	0.111028897921082	0.0200160192256359	0.204465205027383	0.12136700910941	0.180144173030723	0.0809113394062735	0.0196116135138184	0.182089260182307	0.179968508266339	-0.0576923076923077	0.0836242010007091	0.0367359179185323	0.14484136487558	0.213980246255456	0.314944889466093	0.098058067569092	0.182384301035021	0.151601828638474	0.11766968108291	0.190484829439865	0.0817860820109531	0.152387863551892	0.0769230769230769	0.0784464540552736	0.164082530828473	0.144707190354077	0.0200160192256359	0.0182089260182307	0.0832050294337844	0.271857473083216	0.112193638801015	0.0817860820109531	0.0990536064687909	0	0	0.0498135481386718	0.0206724557648681	-0.0888231183368655	0.211477467218907	0.146342351751241	0.260208249933267	0.158485770350065	0.0761939317759459	0.0370624658330551	0.112480317666462	0.0408930410054765	0.115384615384615	0.0924500327042049	0.133234677505298	0.0792428851750327	0.0427960492510913	0.11766968108291	0.226455406828919	0.124034734589208	0.12136700910941	0.0606835045547051	0.0546267780546922	0.0911921505175107	0	0.0377425678048199	0.206724557648681	0.222506183367252	0.112193638801015	0.169181973775125	0.0836242010007091	0.127462482127615	0.043314808182421	0.0666173387526491	0.125436301501064	-0.0196116135138184	0.0970919546725772	0.160128153805087	0.0186989398001691	0.118864327762549	0.134976381199754	-0.0219264504826757	0.129718630415693	0	0.0627181507505318	0.202464571799631	-0.0209060502501773	-0.0202278348515684	0.0192307692307692	0.0185312329165275	0.10336227882434	0.0555936987495826	0.0836242010007091	0.0961538461538462	0.0754851356096397	0.260208249933267	0.0194183909345154	0.131558702896054	0.0809113394062735	0.235378270881002	0.226455406828919	-0.0800640769025436	0.0606835045547051	0.0961538461538462	0.0741249316661101	0.0211477467218907	0	0.0943564195120496	0.0202278348515684	0.0836242010007091	0.0594321638812745	0.0990536064687909	0	-0.0200160192256359	0.0211477467218907	0.166781096248748	-0.0231125081760512	-0.0186989398001691
Mainstream media still provides a relatively objective view.	0.201007563051842	0.0714285714285714	0.0924500327042049	0.175881617670362	0.329983164553722	0.0462250163521024	NA	0.225374467927604	0.180020574955774	0.182202722203374	0.180020574955774	0	0.125629726907402	-0.113402302906629	0.224733287487747	-0.10166571355507	0.177914998721372	0.142915487618757	0	0	0.17017582341421	0	0.0240562612162344	0.319457571668944	0.145864991497895	0.0721687836487032	0.17017582341421	0.164991582276861	0.0218844054766204	0	0.0924500327042049	0.0753778361444409	0.0441510785688348	0.029012942659283	0.180020574955774	0.243332131696144	0	0.191798818522917	0.156173761888606	0.14142135623731	0.0686802819743445	0	0.045786854649563	0.0462250163521024	-0.0471404520791032	0.0563436169819011	-0.0496903994999953	0.312731395811047	-0.0437688109532409	0.0666666666666667	0.303394018206069	0.0224733287487747	0.245736593591495	0.0238095238095238	-0.0243108319163158	0.0982946374365981	-0.0299342170044625	0.0248451997499977	0.160128153805087	0.0762492851663023	0.0753778361444409	-0.0481125224324688	0.0238095238095238	0.045786854649563	0.0890870806374748	0.0270369035217938	0	0.0231125081760512	0.222222222222222	0.213504205073449	0.119047619047619	-0.205737799949456	0.0707106781186548	0.0907218423253029	-0.0248451997499977	-0.0729324957489473	0.121554159581579	0.0437688109532409	0.0547996624351191	0.166666666666667	-0.0907218423253029	-0.0248451997499977	0.0729324957489473	0.0224733287487747	0.0508328567775349	-0.0753778361444409	0.218844054766204	0.0520579206295354	0.0800640769025436	0.125629726907402	0.235702260395516	0.140028008402801	0.192450089729875	0.224733287487747	0.0714285714285714	0.351479745783319	0.368932393686311	0.111358850796843	-0.0563436169819011	0.0753778361444409	0.0540738070435875	0.175881617670362	-0.0729324957489473	-0.0231125081760512	0.244989471753056	0.149071198499986	0.33407655239053	0.150755672288882	0.0462250163521024	0.181443684650606	0.0721687836487032	0.140028008402801	0.0790569415042095	0.0243108319163158	0.102868899974728	0.0226804605813257	0.0240562612162344	0.0729324957489473	-0.0462250163521024	-0.133630620956212	0.177914998721372	-0.0228934273247815	0.0907218423253029	0.267419151079473	0.100503781525921	0.0238095238095238	0.261904761904762	0.0314970394174356	0.144337567297406	0.0762492851663023	0.0222717701593687	-0.0277777777777778	0.134839972492648
Bias is part of human nature.	0	0.0482945288416295	0.140642169281549	0.331270674434457	0.0956182887467515	0.210963253922323	0.225374467927604	NA	0.182574185835055	0.263981838674227	0.365148371670111	-0.0478091443733757	0.229341236146931	0.115010926557059	0.136752691751566	0.103107852445293	0.335100520447204	0.173931310695735	0.237583654806805	0.222308005750691	0.197245469088615	0.189466186686268	0.243975018237133	0.448600307651304	0.123278418180384	0.14638501094228	0.197245469088615	0.191236577493503	0.221948380809238	0.164522549132125	-0.281284338563097	0.0254823595718813	0.134332098851894	0.323669437485075	0.260820265478651	0.548408497107082	0.143427433120127	0.222308005750691	0.237583654806805	0.191236577493503	0.1625272110744	0.124611196569807	0.208963557095657	0.0703210846407743	-0.0239045721866879	0.0285714285714286	0.100790526135794	0.0975900072948533	-0.110974190404619	0.101418510567422	0.284028640998691	0.159544807043493	0.149533435883768	0.0724417932624443	0.0739670509082307	0.299066871767536	-0.0303588370359458	0.151185789203691	-0.135332990490192	0.335100520447204	0.101929438287525	0.07319250547114	0.313914437470592	0.3250544221488	0.203289278153682	0.191942973987479	0.199377914511691	0.0234403615469248	0.140859042454753	0.135332990490192	0.193178115366518	-0.15649215928719	0.119522860933439	0.161015297179883	0.100790526135794	0.123278418180384	0.0493113672721538	-0.0221948380809238	0.166731004313019	-0.0241472644208148	0.161015297179883	0.226778683805536	0.221901152724692	0.182336922335421	0.180438741779263	-0.0764470787156438	0.199753542728314	0.211185470939382	0.0270665980980383	0	-0.0717137165600636	-0.0710071602496726	0.317167523708273	0.136752691751566	0.265619908628962	0.438726797685665	0.240535117721182	0.271052370871575	0.171428571428571	0.254823595718813	0.109681699421416	0.101929438287525	-0.0739670509082307	0.0234403615469248	0.112938487863156	0.151185789203691	0.18070158058105	0.229341236146931	0.234403615469248	0.0460043706228236	0.243975018237133	-0.0710071602496726	0.0801783725737273	0.221901152724692	0.15649215928719	0.207019667802706	-0.14638501094228	0.172589785452538	0.0703210846407743	0.203289278153682	0.257769631113234	-0.0696545190318858	-0.0230021853114118	0.0986227345443076	0.127411797859406	0.0724417932624443	0.241472644208148	0.095831484749991	0.268372520060847	0.0773308893339701	0.158113883008419	-0.112687233963802	0.273505383503131
Freedom of the press prevents the government or other third parties from controlling the media.	0.186096842079694	0.132260014253222	0.235378270881002	0.139572631559771	0.0654653670707977	-0.0427960492510913	0.180020574955774	0.182574185835055	NA	0.24098134635594	0.19047619047619	-0.0872871560943969	0.209358947339656	0.0839921051131616	0.124837556786472	0.0941241610670023	0.329434563734508	0.185239643408737	0.12049067317797	0.101469257886368	0.0900298273212687	0.17295817388759	0.0445435403187374	0.295760240875639	0.112537284151586	0.155902391115581	0.0450149136606344	0.196396101212393	0.0810440898473108	0.150187852296528	-0.128388147753274	-0.0697863157798853	0.204379779828322	0.214886123740101	0.119047619047619	0.12515654358044	0.109108945117996	0.0507346289431841	0.144588807813564	0.240039679259592	0.0847807806798595	0.0682523632789935	0.0635855855098946	0	-0.0872871560943969	0.0521640530957301	0.138013111868471	0.133630620956212	-0.0810440898473108	0.0617213399848368	0.172854326280577	0.0416125189288239	0.159255514317652	0	-0.0450149136606344	0.227507877596645	0.138568498868423	-0.0920087412456472	0.0494166211107401	0.164717281867254	0.0697863157798853	0.0668153104781061	0.154303349962092	0.0847807806798595	0.350534092007987	0.0750939261482638	0.159255514317652	0.0213980246255456	0.154303349962092	0.22237479499833	0.110216678544351	-0.119047619047619	0.174574312188794	0.272974341617775	0.0230021853114118	-0.0900298273212687	0.15755219781222	0.0607830673854831	0.0507346289431841	0.0440866714177405	0.209980262782904	0.115010926557059	0.15755219781222	0.20806259464412	0.0235310402667506	0.0465242105199235	0.303915336927415	0.265079480991534	-0.12354155277685	-0.0465242105199235	0.0872871560943969	-0.0648203723552164	0.133630620956212	0.124837556786472	0.154303349962092	0.0750939261482638	0.121987509118567	0.144337567297406	0.234738238930785	0.162834736819732	0.175219161012616	0.139572631559771	-0.202567111472855	0.128388147753274	0.226816177181639	0.207019667802706	0.206196524710581	0.162834736819732	0.106990123127728	0.0419960525565808	0.222717701593687	0.0864271631402886	0.0487950036474267	0.337611852454758	0.0714285714285714	0.125988157669742	-0.0668153104781061	0.360119309285075	0.0213980246255456	0.0206196524710581	0.188248322134005	0.127171171019789	0	0.247582025133489	0.0697863157798853	0.0881733428354811	0.220433357088703	-0.0291605921759902	0.244989471753056	0.0470620805335012	0.0206196524710581	0.025717224993682	0.187256335179708
The job of a reporter is to tell the truth.	0.0235440804674006	0.267726448951896	0.411490677733	0.211896724206605	0.220863052149693	0.108287020456053	0.182202722203374	0.263981838674227	0.24098134635594	NA	0.265079480991534	-0.287121967794601	0.211896724206605	0.0850102284084451	0.357993917871262	0.119081377057385	0.261979029526248	0.321402950403348	0.195121951219512	0.385122124472323	0.227802844500757	0.250078161640178	0.247959149533544	0.368425039246803	0.273363413400909	0.247959149533544	0.250583128950833	0.353380883439509	0.0410132391597531	0.278682025565977	-0.0216574040912105	0.258984885141406	0.248228641135236	0.108745449565407	0.385570154169504	0.304016755162884	0.220863052149693	0.205398466385239	0.268292682926829	0.220863052149693	0.321781740105108	0.345398474293878	0.214521160070072	0.173259232729684	0	0.184787287071959	0.0232810098589859	0.0225417408666858	-0.102533097899383	0.343582276154933	0.437374016840695	0.168467726057065	0.414478169152654	0.178484299301264	0.182242275600606	0.0690796948587756	0.168297814035964	0.279372118307831	0.0750234484920533	0.285795304937725	-0.0235440804674006	0.202875667800172	0.200794836713922	0.278877508091094	0.313043951673631	0.177343107178349	0.0460531299058504	0.129944424547263	0.546608166610121	0.275085977804195	0.290036986364554	-0.12049067317797	0.132517831289816	0.34004091363378	0.0931240394359438	0.0683408533502272	0.410045120101363	0.287092674118272	0.179723658087084	0.089242149650632	0.17002045681689	0.162967069012902	0.205022560050682	0.252701589085597	0.214346478703293	0.0706322414022017	0.287092674118272	0.170731707317073	0.125039080820089	-0.0706322414022017	0.0220863052149693	-0.0437374016840695	0.157792186066801	0.147409260299931	0.245415911539238	0.481359862341233	0.246932399162397	0.292174354895389	0.131990919337114	0.235440804674006	0.126673647984535	0.258984885141406	0.0455605689001515	0.194916636820895	0.292174354895389	0.279372118307831	0.313043951673631	0.211896724206605	0.151601828638474	0.148767899714779	0.225417408666858	0.0437374016840695	0.296318878994877	0.296143697850985	0.144588807813564	0.233778128123224	-0.180333926933486	0.501166257901666	0.194916636820895	0.229565564560663	0.547774334463972	0.15016481204905	0	0.15946199115053	0.211896724206605	0.267726448951896	0.468521285665818	0.206598467635334	0.135250445200115	0.166713927880339	0.0417391935564841	-0.0260289603147677	0.168467726057065
