	America should control the middle east.	Torture should not be allowed.	Sometimes spying on terrorists can unfortunately reveal about unrelated persons.	Terrorism is an international threat.	Measure put in place to allow government more access to private information after the 9-11 terrorist attacks have been mis used.	All suspected individual should be well detaned.	Fighting terrorism by using bombings that kill civilians creates more terrorists than it kills.	The US uses terrorism to justifice violence against other countries.	Terrorism needs to end with the hope of peace.	We need to take necessary means to capture terrorists.	The war on terror having long-term economic effects while we could keep our borders safe here instead.	The government should have many strategies for the war.	War on terrorism should be the priority by the US.	We should take troops out of the middle east.	The war on terror makes us a police state rather than do much for our world image and sovereignt.	The war or terrorism must be enforced and take seriously.	A person's chances of being killed by a terrorist are astronomically low.	More countries should join forces in combating terrorist.	The cost of terror has economical and human consequences.	USA need more arab people to fight terror.	US should not meddle in foreign affairs in the name of defense.	Eradicating terrorism save many lives.	As a bonus, war on terror almost guarantees safety worldwide.	The war against Afghanistan was justified by terrorism.	The war on terrorism must be taken serious.	People can not avoid war.	Terrorism should not be encouraged.	The terrorist issue is small compared to other priorities.	Using torture makes us terrorists.	Terrorism should be defeated but not at the cost of civilian lives.	Terrorism has to be defeated using all available means.	Torture can be a necessary tool in the war on terror.	Many companies are getting rich by selling wapons agains terrorism.	Terrorists lose any kind of human right.	The government uses the war on terror to spy on US citizens.	We must protect our country.	War against terrorism is expensive.	We must have a psychological support group for many of the affected by terror.	Any arrested terrorist should be jailed.	Fighting terrorists only radicalizes more.	The war on terrorism has lead to discrimination of muslims.	It is ok that our taxes support the war on terrorism.	Terrorism is only a problem in the middle east.	We should not call it a war, as it is totally different than what we think of as a war between countries.	Terrorism needs to be eliminated once and for all.	We need to focus on intelligence and infiltrating groups of suspected terrorists.	Terrorism needs to be stopped.	American born terrorists are a bigger threat than middle eastern terrorists.	The war on terrorism is to costly.	Any cost is little if terrorism is eliminated.	The United States must work with the international community to defeat terrorism.	If U.S. citizens have nothing to hide, then they shouldn't be concerned about the government spying on them.	Torture is an ineffective way to extract reliable information from people.	The government uses war on terror to spy on foreign affairs.	The war on terrorism has been minimally effective.	It is necessary to defeat the evils that want to destroy others as their mission.	War on terrorism is good for the country.	The government must take care that the taken measures on counter-terror does not affect innocents.	Terrorism should be countered.	Troops lives have been lost for no reason due to the war on terrorism.	Terrorism takes many forms and is home grown through the use of the internet and a section of the population that is completely disenfranchised with our society.	The war on terrorism resulted in more terrorist acts against the United States.	Too many lives are lost during acts of terrorism.	The War on Terror is unwinnable.	The War on Terrorism did not boost the economy.	The US needs to stop their war on terrorism.	Torture may have some benefits although inhuman.	Terrorism needs to be destroy  by using tecnology.	Torture is sometimes required to get answers.	Terrorism is the biggest problem of our time.	We must fight for our freedoms.	War on terrorism is a necessary strategy.	All Muslims are terrorists.	The us government need to spot out all the terrorist with intellegence.	The war against afghanistan was justified by terrorism.	Jet fuel can't melt steel beams: 9-11 is fake.	Too much lives are wasted because of war on terrorism.	The war on terror made us look a lot stronger as a nation.	Terrorism should be stopped.	It is needed to educate people to reduce terrorism.	Terrorism needs to be defeated using all available means.	The United States had to do something regarding terror following September 11, 2001.	The war on terrorism does not prevent terrorism.	The economic costs of terrorism and human cost is far too much.	Radical Islamic terrorists do not portray the beliefs of all muslims.	Government need to increase fighting measure.	US should act seriously on terrorism war.	Military deployment to the Middle East is a necessary to deter terrorism.	The war on terror costs too much.	The War on Terrorism required a large amount of funding to be.	Measures to be taken must be preventive to major risks.	The war on terrorism is an invasion of privacy.	We have no credible evidence that Iraq and al Qaeda cooperated on attacks against the United States.	The government is trying to use the war on terrorism to scare people.	The CIA use the war on terror to spy on others.	Terrorism will always be ahead of authorities trying to combat it because there is no boundary too great to cross and they will do anything to achieve their results.	The United States must appropriate adequate funds to fight terrorism internationally.	Terrorism must be defeated.	God does not approve any war.	War on terriorism kept us safe so far.	We use the word terrorist for groups that attack us, and rebels if they attack our enemies.	Torture can be used to extract necessary information.	The war on terrorism has caused more harm to us citizens.	The government uses the war on terror to spy on US citizen.	Casualties piled by the War on Terrorism are necessary to protect constitutional fundamentals.	We will never be able to eliminate terrorism.	The war on terrorism is too expensive.	Terrorist should be killed without trials.	Measures to end terrorism must be maximized.	Terrorism is dangerous to all the world.	Quit spending money overseas.	The War on Terrorism is costing too much.	The war on terror kept us safe so far.	Terrorism is a war that effects the world.	The war on terrorism needs to be stopped.	Terrorists are recruiting people via the internet.	The war on terrorism creates more terrorism.	Terrorism should be stopped by any means necessary.	War is sometimes a necessary thing.	Government surveillance may inadvertantly pick up info on unrelated persons.	Terrorism will be a part of our world until the end of time, that is one of the costs of freedom of thought.	It is necessary to protect ourselves from viable terrorism.	Spying is a necessary method to prevent terrorists from acting.	The terrorists are very crue to telorate.	Terrorism has destroyed too much and needs to end.	The United States is in more debt than ever because of the War on Terrorism.	Torture is a necessary tool in the war on terror.	Immigration into the United States must be monitored and restricted to prevent terrorism within our borders.	The War on Terrorism was a necessary defense measure.	The US government must provide measures to prevent war.	President Bush had to make a difficult decisions regarding the War on Terrorism.	We should fight to the finish against Afghanistan.	The 9/11 attacks stunned the nation.	The government is spending too much funds on war on terrorism.
America should control the middle east.	NA	-0.117201807734624	0.0185312329165275	-0.043314808182421	-0.0533760512683624	0.0213980246255456	0.0213980246255456	-0.129944424547263	-0.0934946990008457	0.0571454488319595	-0.0444115591684328	-0.0408930410054765	0.0926561645826377	0.0649722122736315	0.250872603002127	0.0845909868875627	-0.0224960635332924	0.0910446300911537	0.0776735637380617	0.166410058867569	-0.0384615384615385	-0.105738733609453	0.112480317666462	0.202047548551927	-0.0188712839024099	-0.0404556697031367	0.0186989398001691	0.163572164021906	0.181568259800641	0.158485770350065	0.182050513664115	0.0724206824377902	0.0996270962773436	0.0571454488319595	0.0462250163521024	0.11766968108291	0.0571454488319595	0.0185312329165275	0.0400320384512718	0.038096965887973	-0.0373978796003383	0.370624658330551	0.0594321638812745	0	0.043314808182421	-0.0219264504826757	-0.0657793514480272	0.105738733609453	0.0404556697031367	0.0627181507505318	-0.0204465205027383	0.173259232729684	-0.156892908110547	-0.10336227882434	-0.0219264504826757	0.0206724557648681	0.211477467218907	0	-0.024514516892273	-0.0408930410054765	0.0418121005003545	-0.0209060502501773	-0.227397013413549	0.134615384615385	-0.133339380607905	0.0926561645826377	0.128388147753274	-0.22438727760203	0.0937614461876991	0.207584122926509	-0.0396214425875164	0.0444115591684328	0.216574040912105	-0.038096965887973	-0.0657793514480272	0.23878346647046	-0.0809113394062735	0.149591518401353	-0.129944424547263	-0.10336227882434	0.0213980246255456	-0.0206724557648681	-0.148034227053235	0.0627181507505318	-0.0911921505175107	0.168290458201522	0.0613395615082148	0.140112134579451	0.0792428851750327	-0.161822678812547	-0.0249067740693359	0	0	0.126886480331344	0.0192307692307692	0.0594321638812745	-0.0422954934437814	-0.116510345607093	0.111187397499165	0.163572164021906	0.197338054344082	0.253772960662688	-0.108287020456053	-0.0213980246255456	0.180144173030723	-0.149591518401353	0.0408930410054765	0.271857473083216	0.0400320384512718	0.113990188146888	0.0560968194005074	0.0183679589592661	0.0475651494154494	-0.120701137396317	0.0792428851750327	-0.190329720497016	-0.0693375245281536	0.0194183909345154	0.0188712839024099	-0.0754851356096397	0	-0.0192307692307692	0.14824986333222	0.0358057437019716	-0.0582551728035463	-0.0266880256341812	0.110207753755597	0.0190484829439865	0.0202278348515684	-0.0206724557648681	0.043314808182421	0.118912873538624	0.0404556697031367	0.0506369683541833
Torture should not be allowed.	-0.117201807734624	NA	0.338815463589469	0.131990919337114	0.29277002188456	-0.0521640530957301	0.0782460796435952	0.131990919337114	0.159544807043493	0.0696545190318858	0.081199794294115	0.274144632453575	0.0225876975726313	0.184787287071959	0.0764470787156438	0.0515539262226467	0.329045098264249	0.0221948380809238	0.213021480749018	0.169030850945703	0.0468807230938495	0.180438741779263	-0.0548408497107082	-0.0671660494259468	0.0230021853114118	0.0246556836360769	0.0683763458757828	0.074766717941884	0.0737711113563318	0.217325379787333	0	-0.205971460217775	0.242870696287566	0.1625272110744	0.197202659436654	0.358568582800318	0.1625272110744	-0.0451753951452626	0.121987509118567	-0.0464363460212572	0.273505383503131	-0.0903507902905251	0	0.0515539262226467	0.0791945516022682	0	0.133630620956212	0.128884815556617	0.147934101816461	-0.152894157431288	0.074766717941884	0	0.143427433120127	0.0755928946018454	0.267261241912424	0.251976315339485	-0.15466177866794	0.158389103204536	0.239045721866879	0.074766717941884	0.101929438287525	0.382235393578219	0.100790526135794	0.0703210846407743	0.0696545190318858	0.0677630927178939	-0.182574185835055	0.136752691751566	-0.142857142857143	0.0230021853114118	0.0482945288416295	-0.0270665980980383	-0.0791945516022682	0.139309038063772	-0.0534522483824849	-0.0447773662839645	0.0986227345443076	0	0.105592735469691	0.201581052271588	0	0.0251976315339485	0.128884815556617	0.0509647191437626	0.0555770014376728	-0.113960576459638	0.0498444786279227	-0.14638501094228	0.096589057683259	0	0.0607176740718916	0	0.180438741779263	0.15466177866794	0.164082530828473	0.169030850945703	0.0257769631113233	0.0710071602496726	0.0903507902905251	-0.124611196569807	0.0801783725737273	-0.128884815556617	0.211185470939382	0.10432810619146	-0.07319250547114	0.227921152919276	0.124611196569807	0	0.0975900072948533	0.111154002875346	0.205129037627348	0.134332098851894	-0.11595420713049	0.29424494316825	-0.120736322104074	0.180438741779263	0.225374467927604	0.0710071602496726	-0.0230021853114118	0.0920087412456472	0.123278418180384	0.0937614461876991	-0.0225876975726313	0.0436435780471985	0.0946762136662302	0.162650012158089	-0.111943415709911	0.1625272110744	0.0986227345443076	0.251976315339485	0.131990919337114	-0.0579771035652448	0.0739670509082307	0.246885359939347
Sometimes spying on terrorists can unfortunately reveal about unrelated persons.	0.0185312329165275	0.338815463589469	NA	0.250435161338905	0.411475599898912	0.247435829652697	0.0824786098842323	0.229565564560663	0.198206241793023	0.220266929464306	0.235378270881002	0.275838642183685	0.303571428571429	0.0626087903347262	0.040291148201269	0.163027829187844	0.108388746190515	0.210558721903079	0.28068044571192	0.10690449676497	0.0926561645826377	0.36681261567265	0.281810740095339	0.0707992325404789	0.254587538608658	-0.0974601469481813	0.252262489554756	0.0788110406239101	0	0.286351330620455	0.15593623511709	-0.116310526299809	0.288009216442392	0.0550667323660764	0.0445435403187374	0.434659143960611	0.201911352008947	0.232142857142857	0.250742943688399	0.0367111549107176	0.30631873731649	0.0357142857142857	-0.0954504435401516	0.0611354359454417	0.146087177447694	0.338061701891407	0.105644281841065	0.0407569572969611	0.194920293896363	0	0.256135882027708	0.0834783871129682	0.151185789203691	0.258966198689119	0.338061701891407	0.358568582800318	0	0.333913548451873	0.330718913883074	0.216730361715753	0.141019018704442	0.201455741006345	0.159363814577919	0.0370624658330551	0.110133464732153	0.0357142857142857	-0.10309826235529	0.270281238808668	0	0.20003306604966	0.0190900887080303	-0.0213980246255456	-0.0626087903347262	0.091777887276794	0	0.0707992325404789	0.194920293896363	-0.0180187492539112	0.271304758117147	0.179284291400159	0.226816177181639	0.179284291400159	0	0.161164592805076	0.065906216274562	-0.0360374985078224	0.118216560935865	0.13501543121683	0.0763603548321213	0.194920293896363	0.144004608221196	0.0584760881689088	0.264920222430247	0.0203784786484806	0.203843562081803	0.190900887080303	0.305677179727208	0.355528564568432	0.0535714285714286	-0.0985138007798876	0.232417420050342	0.0407569572969611	0.10434798389121	0.164957219768465	0.154303349962092	0.0720749970156447	0.0788110406239101	0.09356014857064	0.192879187452615	0.131812432549124	0.0540562477617335	0.212397697621437	-0.0229174624257053	0.279145263119541	0.0190900887080303	0.0611354359454417	0.222717701593687	0.130984207998896	0.127293769304329	0.127293769304329	0.253396382065271	0.426218357080133	0.178571428571429	0.189768028819147	0.261968415997792	0.025717224993682	0.0353996162702394	0.128489042187512	0.0584760881689088	0.338648105978078	0.125217580669452	-0.0458349248514106	0.0389840587792725	0.0487950036474267
Terrorism is an international threat.	-0.043314808182421	0.131990919337114	0.250435161338905	NA	0.150278272444572	0.144588807813564	0.265079480991534	0.0731707317073171	0.294818520599863	0.171616928056058	0.100031264656071	0.207239084576327	0.250435161338905	0.195121951219512	0.258984885141406	0.23816275411477	0.152008377581442	0.266586054538395	0.415505315998661	0.124939009510885	0.129944424547263	0.190530203291816	-0.050669459193814	0.0620571602838091	0.34004091363378	-0.113901422250379	0.168467726057065	0.0460531299058504	-0.0340799088295499	0.33465806118987	0.273363413400909	0.0271863623913518	0.0560992713453214	0.128712696042043	0.0260289603147677	0.154604136504785	0.171616928056058	0.0626087903347262	0.293042631266916	0.0643563480210216	0.294818520599863	0.125217580669452	-0.178484299301264	0.333427855760679	0.317073170731707	0.345705358827356	0.567944518073514	0.0952651016459082	0.432825404551439	0	0.138159389717551	0.024390243902439	-0.0220863052149693	0.11640504929493	0.123466199581199	0.11640504929493	-0.142897652468862	0.292682926829268	0.276078815187116	0.0460531299058504	0.188352643739204	0.188352643739204	0.279372118307831	-0.043314808182421	0.128712696042043	0.125217580669452	0.024098134635594	0.210584657571331	0.131990919337114	0.127515342612668	0.11155268706329	0.100031264656071	-0.219512195121951	0.343233856112115	-0.0493864798324795	-0.144800040662221	0.227802844500757	0.0210584657571331	0.268292682926829	0.209529088730873	0.024098134635594	0.186248078871888	0.166713927880339	0.211896724206605	0.231073274683394	0.0631753972713992	0.161185954670476	-0.0225417408666858	0.22310537412658	0.113901422250379	0.112198542690643	0.0683408533502272	0.0714488262344311	0.309611580349202	0.129944424547263	0.22310537412658	0.0714488262344311	0.262424410104417	-0.0626087903347262	-0.0460531299058504	0.246932399162397	0.190530203291816	0.170731707317073	0.048196269271188	0.0676252226000574	0.231643123328464	0.299345344388028	-0.0437374016840695	0.293042631266916	0.385122124472323	0.231643123328464	0.289600081324442	-0.026783579200279	0.0815590871740555	0.11155268706329	0.214346478703293	0.078086880944303	0.174949606736278	0.0212525571021113	0.297535799429558	0.15946199115053	0.151601828638474	0.271304758117147	0.100809729818189	0.131212205052209	0.0901669634667432	0	0.0643563480210216	-0.0227802844500757	0.279372118307831	0.439024390243902	0.053567158400558	0.432825404551439	0.11405318970244
Measure put in place to allow government more access to private information after the 9-11 terrorist attacks have been mis used.	-0.0533760512683624	0.29277002188456	0.411475599898912	0.150278272444572	NA	0.207869854820775	0.207869854820775	0.300556544889144	0.311399577664609	0.290785581429986	0.18490006540841	0.283752176919583	0.102868899974728	0.0901669634667432	0.0870388279778489	0.146741817720937	0.218536689369062	0.151619608715781	0.134742013909074	0.038490017945975	0.106752102536725	0.293483635441875	0.156097635263616	0	0.261891400439462	-0.0280717307022173	0.181649753637689	0	-0.0419960525565808	0.164957219768465	0.112286922808869	-0.0335012605086404	0.207390338946085	0.0264350528572715	0	0.435464843161454	0.211480422858172	0.205737799949456	0.0555555555555556	0.0528701057145429	0.181649753637689	-0.025717224993682	-0.0824786098842323	0.146741817720937	0.0601113089778288	0.213003216807565	0.152145154862546	0.11739345417675	0.0280717307022173	0	0.198626523843708	0.0901669634667432	0.190515868883136	0.172132593164774	0.608580619450184	0.200821358692236	-0.146741817720937	0.0601113089778288	0.170103454359943	0.283752176919583	0.0580258853185659	0.232103541274264	0.086066296582387	-0.0800640769025436	0.0793051585718144	0.205737799949456	0	0.181649753637689	0	0.104756560175785	0.109971479845643	0.0308166775680683	-0.0901669634667432	0.0528701057145429	-0.0304290309725092	-0.0254906370967291	0.168430384213304	0.0518999296107682	0.120222617955658	0.086066296582387	0.1187827741833	0.114755062109849	0.146741817720937	-0.029012942659283	0.158192999292083	0.0778498944161523	0.17025130615175	0.111111111111111	0.0549857399228215	0.30878903772439	0.103695169473043	0.196502114915521	0.176090181265125	0	0.266880256341812	0.109971479845643	0.205438544809312	0.215587222254518	0.12858612496841	0.0851256530758748	0.0304290309725092	0.0293483635441875	0.120222617955658	0.148478467729125	0.0277777777777778	0.103799859221536	0	0.188638819472703	0.111111111111111	0.158192999292083	0.0518999296107682	0.0509812741934582	0.0330049180992225	0.0335012605086404	0.0549857399228215	0	0.256600119639834	0.0808452083454443	0.0523782800878924	0.157134840263677	0.280717307022173	0.293568281975993	0.154303349962092	0.0248451997499977	0.188638819472703	0	0	0.158610317143629	0.196502114915521	0.200821358692236	0.120222617955658	0.13201967239689	0.112286922808869	0.0702728368926307
All suspected individual should be well detaned.	0.0213980246255456	-0.0521640530957301	0.247435829652697	0.144588807813564	0.207869854820775	NA	0.0238095238095238	0.144588807813564	0.228868854108532	0.233147146869614	0.0988332422214801	0.227507877596645	0.10309826235529	-0.072294403906782	0	0.211779362400755	0.0750939261482638	0.162088179694622	-0.0216067907850721	0.0308606699924184	0.0855920985021826	0.305903523467758	0.200250469728704	0	0.251976315339485	0	0.249675113572944	-0.045501575519329	0.134687005940295	0.132260014253222	0.112537284151586	-0.0268607654675127	0.0554273995473693	0.0211951951699649	0	0.240039679259592	0.148366366189754	0.10309826235529	0.0890870806374748	0.0211951951699649	-0.020806259464412	-0.0206196524710581	-0.0440866714177405	0.164717281867254	0	0.243975018237133	0.121987509118567	-0.0235310402667506	0.135044740981903	0.0232621052599618	0.204757089836981	0	0.109108945117996	0.0920087412456472	0.21957751641342	0.138013111868471	0.0941241610670023	0.072294403906782	0.027277236279499	0.136504726557987	0.0465242105199235	0.139572631559771	0.0920087412456472	0	0.0423903903399297	0.0618589574131742	0.0238095238095238	0.166450075715296	0.0260820265478651	0.0419960525565808	0.0440866714177405	0.0988332422214801	0	0.0635855855098946	0	0.102189889914161	0.15755219781222	0.0624187783932359	0.216883211720346	0.115010926557059	0.238095238095238	0.184017482491294	0.0941241610670023	0.0465242105199235	0.0507346289431841	0.0624187783932359	0.113753938798323	0.155902391115581	0.110216678544351	0.202567111472855	0.110854799094739	-0.0450149136606344	-0.0235310402667506	-0.0705931208002517	0.0641940738766369	0.0661300071266108	0.188248322134005	0.151247535495505	0.0618589574131742	0.045501575519329	0.07319250547114	0.0235310402667506	0	0	0	0.0832250378576479	0.136504726557987	0.0648203723552164	0.0222717701593687	0.101469257886368	0.0832250378576479	0.163503823862658	-0.0529256124024963	-0.0268607654675127	0.0661300071266108	-0.0705931208002517	0.180020574955774	0.151247535495505	0.0629940788348712	0.125988157669742	0.292596938794123	0.299572344757639	0.185576872239523	0.119522860933439	0.345708652561154	0	0.0408759559656644	0.127171171019789	0.112537284151586	0.138013111868471	0.144588807813564	0.0793884186037445	0.0675223704909516	0
Fighting terrorism by using bombings that kill civilians creates more terrorists than it kills.	0.0213980246255456	0.0782460796435952	0.0824786098842323	0.265079480991534	0.207869854820775	0.0238095238095238	NA	0.192785077084752	0.353706410895004	0.169561561359719	0.0741249316661101	0.113753938798323	0.185576872239523	0.337373884898316	0.255883157859579	0.282372483201007	0.0500626174321759	0.182349202156449	0.151247535495505	0	0.106990123127728	0.258841442934256	-0.0250313087160879	0.0817519119313288	0.230978289061194	0.0450149136606344	0.270481373037356	0.113753938798323	0.0673435029701474	0.242476692797573	0.112537284151586	0	0.083141099321054	0.0423903903399297	-0.051434449987364	0.196396101212393	0.127171171019789	0.185576872239523	0.17817416127495	0.190756756529684	0.395318929823828	0.10309826235529	-0.0881733428354811	0.211779362400755	0.192785077084752	0.195180014589707	0.243975018237133	0.258841442934256	0.292596938794123	-0.0232621052599618	0.091003151038658	0.048196269271188	0.392792202424786	0.0230021853114118	0.170782512765993	0.0230021853114118	0	0.072294403906782	0	0.159255514317652	0.232621052599618	0.0930484210398471	0.115010926557059	0.0855920985021826	0.0847807806798595	0.226816177181639	0	0.145643816250884	0.0782460796435952	0.146986183948033	-0.0881733428354811	-0.17295817388759	-0.072294403906782	0.148366366189754	-0.0487950036474267	0.0204379779828322	0.180059654642537	0	0.168686942449158	0.0690065559342354	0.119047619047619	0.207019667802706	0.164717281867254	0.0697863157798853	0.12683657235796	-0.0832250378576479	0.0682523632789935	-0.0445435403187374	0.374736707050795	0.15755219781222	0.0554273995473693	0.0675223704909516	0.141186241600503	0.141186241600503	0.0427960492510913	0.0661300071266108	0.0941241610670023	0.172854326280577	0	-0.045501575519329	0.0975900072948533	0.0470620805335012	0.216883211720346	0.119047619047619	-0.0890870806374748	0.228868854108532	0.204757089836981	0.0864271631402886	0.111358850796843	0.253673144715921	0.166450075715296	0.224817757811154	-0.0264628062012482	-0.0268607654675127	0.110216678544351	0.141186241600503	0.180020574955774	0.0648203723552164	0.0839921051131616	0.272974341617775	0.15755219781222	0.128388147753274	0.268055482123755	-0.0199204768222399	0.324101861776082	0.0593913870916499	0.122627867896993	0.0211951951699649	0.0225074568303172	0.115010926557059	0.144588807813564	0.0793884186037445	0.270089481963806	0.140859042454753
The US uses terrorism to justifice violence against other countries.	-0.129944424547263	0.131990919337114	0.229565564560663	0.0731707317073171	0.300556544889144	0.144588807813564	0.192785077084752	NA	0.126350794542798	0.128712696042043	0.0250078161640178	0.138159389717551	0.10434798389121	0	-0.0235440804674006	0	0	0.205066195798765	-0.0218687008420348	0.0312347523777212	0.173259232729684	0.190530203291816	0.101338918387628	0	0.191273013919001	0.0683408533502272	0.105292328785665	0.115132824764626	0.10223972648865	0.022310537412658	0	-0.0271863623913518	0.112198542690643	0.128712696042043	0.0260289603147677	0.132517831289816	0.0858084640280288	0.229565564560663	0.0450834817333716	0.0858084640280288	0.0421169315142661	-0.146087177447694	-0.022310537412658	0.142897652468862	0.0487804878048781	0.222239159246158	0.0246932399162397	-0.0476325508229541	0.0455605689001515	0	0.115132824764626	-0.024390243902439	0.198776746934724	0.139686059153916	0.370398598743596	0.0931240394359438	-0.0714488262344311	0.0731707317073171	0	0.253292214482177	-0.0706322414022017	0.117720402337003	0.139686059153916	0.0649722122736315	-0.0214521160070072	0.125217580669452	-0.048196269271188	0.147409260299931	0	0.0637576713063338	0.022310537412658	-0.100031264656071	-0.024390243902439	0.0858084640280288	0.0493864798324795	0.0620571602838091	0.136681706700454	-0.0210584657571331	0.146341463414634	0.0698430295769578	0.144588807813564	0.11640504929493	0.023816275411477	-0.0470881609348011	0.0256748082981548	0.0631753972713992	0.0230265649529252	0.157792186066801	0.044621074825316	0.113901422250379	0.0280496356726607	0.136681706700454	0.190530203291816	0	0.086629616364842	0.044621074825316	0.214346478703293	0.131212205052209	-0.0208695967782421	0.0921062598117008	0.0246932399162397	-0.0476325508229541	0.195121951219512	0.168686942449158	-0.0225417408666858	0.105292328785665	0.115132824764626	-0.0437374016840695	0.0450834817333716	0.0256748082981548	0.0842338630285323	0.144800040662221	-0.160701475201674	0.0815590871740555	0.044621074825316	0.142897652468862	0.0520579206295354	0.174949606736278	0.0850102284084451	0.148767899714779	0.136681706700454	0.216574040912105	0.0834783871129682	0.0403238919272756	0.174949606736278	0.0901669634667432	0.0827428803784121	0.0643563480210216	0.0455605689001515	0	-0.024390243902439	-0.026783579200279	0.0455605689001515	-0.0570265948512201
Terrorism needs to end with the hope of peace.	-0.0934946990008457	0.159544807043493	0.198206241793023	0.294818520599863	0.311399577664609	0.228868854108532	0.353706410895004	0.126350794542798	NA	0.240782030637407	0.215916758543765	0.318097108995018	0.234243740300845	0.147409260299931	0.121967344227261	0.308443545432249	0.284361115518875	0.230169625333866	0.245457846416042	0	0.168290458201522	0.431820963605149	0.0874957278519614	0.0892999532961366	0.293590337367029	-0.039336862882433	0.418181818181818	0.13916748518532	0	0.365994211051474	0.216352745853381	0	0.217961765863417	0.0370433893288318	-0.0224733287487747	0.324177280343501	0.296347114630654	0.108112495523467	0.233549683248457	-0.166695251979743	0.327272727272727	0.0720749970156447	-0.134839972492648	0.0411258060576332	0.210584657571331	0.255840859626732	0.298481002897855	0.102814515144083	0.275358040177031	0.0813115628181742	0.178929623809697	-0.0210584657571331	0.0953462589245592	0.0603022689155527	0.341121146168977	0.241209075662211	-0.0616887090864499	0.27376005484273	0.262202212042538	0.218691762434075	0.304918360568153	0.325246251272697	0.180906806746658	0.0934946990008457	0.222260335972991	0.0180187492539112	0.0416125189288239	0.290909090909091	0.0455842305838552	0.055048188256318	0.077051412852942	0	-0.126350794542798	0.129651862650911	0.021320071635561	-0.0714399626369093	0.196684314412165	0.218181818181818	0.210584657571331	0.180906806746658	0.20806259464412	0.241209075662211	0.226191933316983	0.0406557814090871	0.155172884482515	0.0909090909090909	0.178929623809697	0.155699788832305	0.288942798198532	0.275358040177031	0.169525817893769	0.177015882970948	0.0822516121152665	0.143940321201716	0.186989398001691	0.115577119279413	0.102814515144083	0.245457846416042	0.108112495523467	-0.0397621386243772	0.319801074533416	0.0616887090864499	0.105292328785665	0.0416125189288239	-0.0389249472080762	0.290909090909091	0.218691762434075	0.113288236807404	0.214087209644419	0.24384310418681	0.272727272727273	0.160739915933046	0	0.117363131703255	0.154102825705884	0.226191933316983	0.224733287487747	0.245457846416042	0	0.146795168683515	0.255689608735814	0.261785157202368	0.360374985078224	0.0522232967867094	0.302101964819744	0.103799859221536	0.107159943955364	0.111130167986495	0.137679020088515	0.381914369798501	0.336935452114129	0.208123780528296	0.255689608735814	0.0738548945875996
We need to take necessary means to capture terrorists.	0.0571454488319595	0.0696545190318858	0.220266929464306	0.171616928056058	0.290785581429986	0.233147146869614	0.169561561359719	0.128712696042043	0.240782030637407	NA	0.153967054575104	0.243032522965615	0.165200197098229	0.193069044063065	-0.0621236524921937	0.251367475467065	0.155979781237555	0.198399582344724	0.192343262028205	0.0549442255794756	0.266678761215811	0.397998502822853	0.178262607128635	0.236520064995163	0.261693671909621	-0.0200360974925215	0.40747728261715	0	-0.0599490649330181	0.0981146885347779	0.140252682447651	0.167379834950584	0.246706855745724	0.113207547169811	0.160253991273471	0.446791496684341	0.358490566037736	0.256978084375023	0.257741765358397	0.0377358490566038	0.129651862650911	0.0734223098214352	-0.0392458754139111	0.104736448111277	0.300329624098101	0.304060569934149	0.304060569934149	0.0418945792445108	0.100180487462608	0.124247304984387	0.101263551235673	0.107260580035036	0.135980020730017	0.20476503894465	0.325779182072302	0.184288535050185	0.0837891584890216	0.15016481204905	0.0728464396767948	0.243032522965615	0.144955189148452	0.207078841640646	0.0614295116833951	0.152387863551892	-0.0754716981132075	0.14684461964287	0.148366366189754	0.203738641308575	0.208963557095657	0.13084683595481	0.235475252483467	0.0659858805321875	-0.0643563480210216	0.283018867924528	0.0217186121381535	-0.0181938511534741	0.160288779940172	0.0370433893288318	0.214521160070072	0.24571804673358	0.233147146869614	0.102382519472325	0.0628418688667662	0.0207078841640646	0.158073563262001	0.111130167986495	0.263285233212749	0.138784027500675	0.156983501655645	0.300541462387823	0.148024113447435	-0.0601082924775646	-0.0418945792445108	0.0209472896222554	0.0761939317759459	0.215852314776511	0.314209344333831	0.192343262028205	0.238622506919665	0.121516261482807	0.152030284967074	0.188525606600299	-0.0643563480210216	0.0635855855098946	0	0.185216946644159	0.0810108409885382	0.0577029786084615	0.237915475715443	0.225819376088572	0.148173557315327	0.127356958074319	0.0942285694863091	0.0717342149788216	0.255098190190422	0.0209472896222554	0.183147418598252	0.192343262028205	0.0747696205456059	0.280386077046022	0.380685852357909	0.304775727103784	0.330400394196459	0.177331725532977	0.423155176462051	0.105740211429086	0.145550809227793	0.226415094339623	0.280505364895301	0.266194550628046	0.278877508091094	0.141342854229464	0.180324877432694	0.025078493128776
