	Immigration should be limited.	Some immigrants come seeking better education and they should not be deprived.	European countries are experiencing problems with refugee immigrants.	Come to the US through legal channels or don't come at all.	Immigrants should be treated better at the borders.	Inclusion should be facilitated for immigrants.	Immigrants are willing to do work that most Americans don't want to do, at a lower cost to the employer.	America should focus on its own citizens before other countries citizens.	Immigrants provide a valuable diversity.	All immigrants should have a detailed background check.	Legal immigration provides increased diversity.	Immigrants have a postivie impact on the economy.	US comprise of immigrant eversince.	People from other countries should fix the problems in their own country, rather than move to another country.	"Elevate refugee immigration to the US; they deserve a safe haven."	Congress should immediately fund Trump's wall.	Work visas to skilled professionals should be temporary in nature.	Immigrants are needed to make up for aging populations.	Immigration takes opportunities away from those born in the usa.	Immigration shouldn't be more important than security.	Background checks must be performed on immigrants.	Immigrants helps boost US economy.	Immigrants should come into the US legally only.	Immigrants should be able to come to the USA for better opportunities.	Allowing people to becoming legal citizens should be first step in revising the immigration system.	Refugees should be helped.	The US must be responsible to their own citizens first.	All inmigrants should have the right to vote in the American elections.	Immigrants should be treated like citizens of the country.	The immigration program needs to be reformed.	Immigration must be regularized.	Immigration should be legal and orderly.	Immigrants have a right to be protected.	All immigrants should learn American English.	The US has the right to exclude of certain groups from entering.	Immigration is what made us what it is today.	Deporting these illegal immigrants can cost the government afortune so it is better to let them stay.	US immigration helps the economy.	Diversity is something that a lot of companies value.	Illegal immigration should not be allowed and be enforced.	Immigrants are more often criminals.	Immigrants take work no one else wants.	Most immigrants pay taxes.	Immigrants are good for US.	Immigration into the USA should be elevated.	Immigrant will stimulate the economy and enhance America's wealth.	Some immigrants possess important skills that our country needs.	Muslim immigrants can be dangerous.	Immigration increases terrorist activity.	Bans against immigration are really just fronts for prejudice.	Low cost workers come from Inmigration.	We are all migrants.	The United States is already fully populated, so immigration should be restricted.	We should stop foreigners taking advantage of us.	Illegal immigration should be banned.	Visas should only be issued to students and workers.	Immigrants create multiculturalism.	Immigrants who commit a serious crime should be permanently expelled.	Legal immigrants contribute to society.	We are all the descendants of immigrants.	People immigrating from other countries should be loyal to america if they are living here.	When a person immigrates to a new country they can assume new nationality with their new country.	Immigration should be controlled to prevent overcrowding in the USA.	Legal immigration has brought some great scientists to the United States.	Legal status would boost the economy.	Immigrants are known for working cheaper.	Immigrants bring positive things to the country.	Undocumented aliens contribute to a richer culture and biodiversity.	Only children who have one parent who is a US citizen should be granted citizenship.	A decrease in population due to aging and death can be regained from an immigrant population including refugees.	Undocumented aliens are willing to take all kinds of jobs.	US should hire skilled immigrants.	Inmigration have a positive impact in the rise of economy.	Immigrants visas should be constantly evaluated and revised.	Immigrants are bad for the US.	Allowing immigrants into the country makes for a more skilled labor force.	Immigrants must pass certain background checks including crime record.	Immigration provides cultural growth.	Not everyone must be elegible for Immigration.	Immigration built the US.	We need an immigration reform that focuses on enforcement and upholding the rule of law.	States must be responsible to their own citizens first.	Immigration does not change national identity of a country built on immigrants.	Immigration should be elevated because it brings the best brains to the economity.	Our country was founded o the principle of encouraging immigration.	Inmigration have a positive impact on diplomatic relationships.	All illegal immigrants should be deported back to their home country.	Immigrants are better workers tha US workers.	The government has to destinate some fund to help immigrants.	Immigrant will strengthen our national security.	Legal immigration should be promoted.	At times they help in the progress of the country.	States should focus on their own people first.	America should invite all people that need help.	Our national and economic security depend on requiring people who are living and working here illegally to come forward and get right with the law.	States should be in control of determining the allowance of immigrants into their domain and the care that may be necessary.	Illegal immigration is born from the difficulty of emigrating.	There are immigrants who make great collaborations with the country.	There should be a way that illegal immigrants can become legalized.	Increased diversity results in a better America.	Paths to legal immigration should be simplified.	The USA immigration is best best way to repair the economy.	Skilled migration workers are needed.	Legal immigration is important for low paying jobs that Americans do not want.	We must secure our borders.	States must be responsible for everyone present, not just citizens.	The government must set and enforce stricter rules about immigration.	Migrant workers contribute to our economy via business ventures and as employees.	Immigrants are what makes this country what it is.	Immigration makes US more attractive to tourists.	It's in the public interest to acknowledge that refugees cause harm.	Immigration has always been a part of america.	A person in need should not be denied help and life regardless of where they are from.	Immigrants are good for US economy.	Immigrants contribute to the work force when they come to the country the right way.	Illegal immigrants take jobs away from Americans.	A time limit must be approved for immigrants.	We need to limit the amount of refugees allowed.	Multiculturalism is desirable.	Migrants have a positive impact on the economy.	The U.S. is a melting pot of cultures.	As long as immigrants get to remain in the United States legally, they will have jumped ahead of those in their home countries who are attempting legal entry.	We should take hard measures to enforce immigration laws.	All immigrants should be legal.	Immigration changes national identity in a bad way.	The country must monitor the borders.	Legal immigration levels should remain the same.	High skilled migrants take jobs from US workers.	Immigrants have a positive impact in the economy.	Immigration needs to be done legally only.
Immigration should be limited.	NA	-0.127775312999988	0.209990975788333	0.276641667586244	0.0600120036012004	0	0.0400080024008003	0.137360563948689	0.145864991497895	0.260052015605202	0.085183541999992	-0.0440866714177405	0.145864991497895	0.066931612237974	0.0189218908152149	0.116642368703961	0.125027135569624	0	0.1766064393626	0.229216415210977	0.133630620956212	-0.0204081632653061	0.0871420401900598	0.0392458754139111	0.0972019739199674	0.146998787265008	0.21295885499998	-0.0871420401900598	0	0.062513567784812	0.340068020406802	0.0784917508278223	0.149071198499986	0.164957219768465	0.333589941018245	0.202030508910442	0.0588688131208667	0.0435710200950299	0.14142135623731	0.183673469387755	0.0800160048016006	0.0194403947839935	-0.085183541999992	-0.0225876975726313	0.0618589574131742	0	0.147441956154897	0.161624407128354	-0.0231744887329661	0	0.0421262731871135	0.0198107212937582	0.0704567088451531	0.396214425875164	0.217325379787333	0.038525706426471	0.077051412852942	0.223814129085897	0.258341265765561	0.224489795918367	0.233284737407922	0	0.301511344577764	0.104189279641353	0.178296491643824	0.226816177181639	0.0412393049421161	0	0.152498570332605	-0.132260014253222	0.264520028506443	0.0412393049421161	0.0202030508910442	0.200040012004001	0.0408163265306122	0.038880789567987	0.360072021607203	0.144337567297406	0.038880789567987	0.0784917508278223	0.0861460984507896	0.152720709664243	-0.066931612237974	-0.114540532248182	0.118864327762549	0.0954504435401516	0.158113883008419	-0.0196229377069556	0.0588688131208667	-0.10309826235529	0.038525706426471	-0.0396214425875164	0.085183541999992	-0.0206196524710581	0.145864991497895	0.101015254455221	-0.063887656499994	0.116642368703961	0.0225876975726313	0.147441956154897	-0.0400080024008003	0.0463489774659322	-0.0476190476190476	0	0.404061017820884	0.0777615791359739	0.444467119602973	0.0618589574131742	0.0400080024008003	0.085183541999992	0.0937903091855161	0.244897959183673	0.0981146885347779	0.132260014253222	0	0.329914439536929	0.159167432723187	0.109971479845643	0.0400080024008003	0.0416757118565413	0.149071198499986	0.223180990252841	0.114377252717919	0.0777615791359739	0.144337567297406	0.154102825705884	0.151375126521719	0.252725132191915	0.0206196524710581	0.198945892520798
Some immigrants come seeking better education and they should not be deprived.	-0.127775312999988	NA	0.0199204768222399	-0.038490017945975	0.146119001253202	0.276846511499974	0.146119001253202	0.102382519472325	0.195698421916033	0.187867287325545	0.155555555555556	0.391037150294001	0.15220988371247	-0.0698430295769578	0.138214738143788	-0.162288165186716	0.0434885382035628	-0.076696498884737	-0.16381203115572	-0.0217442691017814	0.0796819072889596	0.085183541999992	0.0227331446490158	0.389053573994836	0.365148371670111	0.127827498141228	0.155555555555556	0.113665723245079	0.355555555555556	0.260931229221377	0.166993144289373	0.368577070100371	0.0888888888888889	-0.0215165741455968	-0.020476503894465	0.0210818510677892	0.12285902336679	0.363730314384253	0.295145914949049	0.042591770999996	-0.25048971643406	0.324576330373432	0.155555555555556	0.259272486435067	0.086066296582387	0.206724557648681	0.329690236697893	-0.105409255338946	-0.0725476250110012	0.208741430361716	0.0439586982263858	-0.0206724557648681	0	-0.10336227882434	0.0251976315339485	-0.080403025220737	0.241209075662211	0.0259499648053841	0.220564386628142	0.234254740499978	0.324576330373432	0.104370715180858	0.224733287487747	0.478373920239191	0.372104203767625	0.150616019019177	0.301232038038355	0.136398867894095	-0.0454662892980316	0.138013111868471	0.161015297179883	0.258198889747161	0.27406406388126	0.104370715180858	-0.21295885499998	0.284004289076753	0.146119001253202	0.129099444873581	0.101430103241697	0.20476503894465	0	0.0796819072889596	0.302653128166817	0.0796819072889596	0.144707190354077	0.139443337755679	-0.0707106781186548	-0.12285902336679	0.143335527261255	0.0215165741455968	0.241209075662211	0.310086836473021	-0.0444444444444444	0.0215165741455968	-0.0434885382035628	0.168654808542314	0.133333333333333	0.324576330373432	0.188561808316413	0.373648934924279	0.208741430361716	-0.0241825416703337	0.347832796499967	0.119522860933439	0.0421637021355784	0.182574185835055	-0.0210818510677892	0.129099444873581	0.208741430361716	0.133333333333333	-0.117444043902941	0.170367083999984	0.348100566205906	0.299028409048353	0.292238002506403	-0.236682315601564	-0.0553636532358266	-0.0573775310549247	0.187867287325545	0.195698421916033	0.0666666666666667	0.097037084956597	-0.0477409916026289	0.121716123890037	-0.086066296582387	0.241209075662211	-0.0394899251839395	-0.223146227131734	0.344265186329548	0.103799859221536
European countries are experiencing problems with refugee immigrants.	0.209990975788333	0.0199204768222399	NA	0.310529501704059	0.112272178284768	-0.0381801774160606	-0.09356014857064	0.201911352008947	0.194920293896363	0.243256386283664	0.159363814577919	-0.0412393049421161	0.0389840587792725	0.0208695967782421	-0.0530994244053591	-0.0363696483726654	0.194920293896363	-0.137504774554232	-0.0367111549107176	0.0584760881689088	0.214285714285714	-0.0572702661240909	0.0815139145939222	0.275333661830382	-0.0181848241863327	0.160422236979937	-0.0597614304667197	-0.101892393242403	0.119522860933439	0.292380440844544	-0.09356014857064	-0.0183555774553588	0.0796819072889596	0.154303349962092	0.091777887276794	0.13228756555323	0.0550667323660764	0.122270871890883	0.0755928946018454	0.0381801774160606	-0.130984207998896	0.109108945117996	0.0398409536444798	0.14790199457749	0.0578637562357845	-0.0185312329165275	0.039405520311955	0.0944911182523068	0.043355498476206	0.056136089142384	0.0985138007798876	-0.0741249316661101	0.0219687387581873	0.111187397499165	0.0903507902905251	0	0.198206241793023	-0.0232621052599618	0.065906216274562	0.152720709664243	0.0909241209316635	0.074848118856512	0.141019018704442	0.175428264506726	0.0370624658330551	0.13501543121683	0.173591268707353	-0.0815139145939222	-0.0407569572969611	-0.0206196524710581	0.185576872239523	0.13501543121683	-0.0755928946018454	0.056136089142384	-0.190900887080303	0.0727392967453308	-0.018712029714128	-0.038575837490523	0.0909241209316635	0.14684461964287	0.120873444603807	0.214285714285714	0.10434798389121	-0.0178571428571429	0.0741249316661101	-0.142857142857143	0.169030850945703	-0.165200197098229	0.0734223098214352	0.0192879187452615	0.0900937462695559	0.0370624658330551	0.278886675511358	0.077151674981046	0.136444205727454	0.226778683805536	0.0398409536444798	0.109108945117996	0.0845154254728517	0.039405520311955	0.112272178284768	0.043355498476206	0.0890870806374748	0.0535714285714286	-0.0755928946018454	0.0181848241863327	0.0377964473009227	0	0.168408267427152	-0.0199204768222399	-0.0175465601585899	0.0763603548321213	-0.0367111549107176	0.164957219768465	0.112272178284768	0.077151674981046	0.099258333397093	0.102868899974728	-0.018712029714128	0.116952176337818	0.0796819072889596	0.0347944500319611	-0.0213980246255456	0.127293769304329	0.0192879187452615	0.126131244777378	0.0353996162702394	0.0363696483726654	0.0578637562357845	0.0232621052599618
Come to the US through legal channels or don't come at all.	0.276641667586244	-0.038490017945975	0.310529501704059	NA	0.144620305212437	-0.0368855556781659	0.054232614454664	0.212798070639573	0.0941554471443387	0.0903876907577734	0.0769800358919501	0.0796819072889596	0	0.120971675781827	-0.102597835208515	0.122977464562104	0.225973073146413	-0.0664211164155071	0.195064898086275	0.188310894288677	0.189768028819147	0.221313334068995	0.236249769287447	0.0886658627664886	0.0878410461157883	0.0221403721385024	0.0577350269189626	0	0.038490017945975	0.112986536573206	0.0723101526062187	-0.0177331725532977	0.134715062810913	0.204972897937481	0.124132207873084	0.109544511501033	-0.0886658627664886	0.0787499230958158	0.0912870929175277	0.184427778390829	-0.0903876907577734	0.105409255338946	-0.0192450089729875	0.0612372435695794	0.074535599249993	-0.0179028718509858	0.038069349381344	0.127801930084539	0	-0.0180775381515547	0.0571040240720161	0	0.0636714539967013	0.143222974807887	0.0654653670707977	0.0348155311911396	0.191485421551268	0.0674199862463242	0.106119089994502	0.0737711113563317	0.0175682092231577	0.144620305212437	0.155699788832305	-0.0753243577154709	0.0716114874039433	0.111803398874989	0.0559016994374947	0	0.0196874807739539	-0.0796819072889596	0.219125245044639	0.0372677996249965	-0.0547722557505166	0.27116307227332	-0.0737711113563317	-0.105409255338946	0.0903876907577734	0.130437298687488	0.175682092231577	0.106399035319786	0.136237315228267	0.224271306786265	0.120971675781827	-0.0862581949177943	0.0358057437019716	-0.0862581949177943	0.183711730708738	-0.0709326902131909	0.0354663451065954	-0.0931694990624913	0.121854359168988	0.0179028718509858	0.192450089729875	0.0186338998124982	0.131817626002074	0.237346441585572	-0.115470053837925	0.0878410461157883	0.0408248290463863	0.038069349381344	0.0903876907577734	0.0418853908291696	0	0.0690065559342354	0.109544511501033	0.0702728368926307	0.16431676725155	0.0931694990624913	-0.0723101526062187	0.134715062810913	0.135612700724162	0.0737711113563317	0.0354663451065954	0.0597614304667197	0.0723101526062187	0.130437298687488	0.167812155519884	0.149071198499986	0.0723101526062187	0.225973073146413	0.0962250448649376	0.0336146322726407	0.10336227882434	-0.052704627669473	0.0186338998124982	0.191485421551268	0.136797113611354	0.193250301454734	0.0559016994374947	0.112366643743874
Immigrants should be treated better at the borders.	0.0600120036012004	0.146119001253202	0.112272178284768	0.144620305212437	NA	0.100020006002001	0.235294117647059	0.211577588231026	0.204251842551417	0.156862745098039	0.354860431614918	0.30249507099101	0.0204251842551417	0.109343504210174	0.0556414884074657	-0.0381107966983353	0.102125921275708	0.0480292106428074	-0.0577029786084615	0.0408503685102833	0.205832326855408	0.240048014404802	0.106770355439746	0.192343262028205	0.209609381840844	0.0960584212856148	0.187867287325545	0.0213540710879491	0.459231146795776	0.306377763827125	0.176470588235294	0.192343262028205	0.354860431614918	0.101056510431805	-0.076937304811282	0.178226557735801	0.076937304811282	0.0213540710879491	0.039605901719067	0.140028008402801	-0.137254901960784	0.171498585142509	0.0208741430361716	0.243544093523526	-0.0202113020863611	0.0970919546725772	0.2477520417046	0.0792118034381339	0.0227155425212127	0.0588235294117647	0.227106038229217	0.0970919546725772	-0.115102313879033	0.0582551728035463	0.213021480749018	-0.0566441184037021	0.339864710422212	0	0.138122776654839	0.160032009603201	0.133387788444174	0.215686274509804	0.1688801323683	0.142976289785992	0.330112645886762	0.323380833381777	0.384014739640861	0.0213540710879491	-0.0427081421758982	0.0864271631402886	0.259281489420866	0.101056510431805	0.0594088525786005	0.196078431372549	-0.140028008402801	0.190553983491676	0.254901960784314	0.262746927122694	0.0952769917458382	0.230811914433846	0.211100165460375	0.224544356569536	0.131212205052209	0.112272178284768	0.0776735637380617	0.168408267427152	-0.110701860692512	-0.250046240636667	0.192343262028205	0.101056510431805	0.037762745602468	0.233020691214185	0.146119001253202	0.222324322949972	0.306377763827125	0.0792118034381339	0.104370715180858	0.400163365332521	0.177122977108019	0.165168027803067	0.196078431372549	0.0227155425212127	0.373408022407469	0.205832326855408	0.0990147542976674	0.171498585142509	0	0.202113020863611	0.137254901960784	0.166993144289373	0	0.300060018006002	0.250046240636667	0.216067907850721	0.352941176470588	-0.0202113020863611	0.18201783862232	0.0808452083454443	0.0784313725490196	0.2451022110617	0.37573457465109	0.109380563524646	0.201801838198894	0.133387788444174	-0.0404226041727222	0.037762745602468	0.0741886512099543	0.0190553983491676	0.303169531295416	0.219381727238139
Inclusion should be facilitated for immigrants.	0	0.276846511499974	-0.0381801774160606	-0.0368855556781659	0.100020006002001	NA	0.320064019206402	0.215852314776511	0.145864991497895	0.100020006002001	0.191662969499982	0.242476692797573	0.166702847426165	-0.044621074825316	0.245984580597794	0.116642368703961	-0.0833514237130826	0.0734993936325038	-0.1766064393626	-0.0416757118565413	0.171810798372273	0.224489795918367	0.152498570332605	0.156983501655645	0.194403947839935	0.318497372407516	0.234254740499978	0.21785510047515	0.085183541999992	0.125027135569624	0	0.215852314776511	0.298142396999972	0.0618589574131742	-0.0588688131208667	0.0404061017820884	0.0588688131208667	0.239640610522664	0.181827458019398	0.142857142857143	-0.0600120036012004	0.174963553055941	0.298142396999972	0.0677630927178938	0.0824786098842323	0.198107212937582	0.12637881956134	0.0404061017820884	-0.0231744887329661	0.220044013204402	0.0631894097806702	0.138675049056307	0	-0.0594321638812745	-0.0241472644208148	-0.115577119279413	0.192628532132355	-0.0497364731301994	0.140913417690306	0.163265306122449	0.0583211843519804	0.180036010803601	0	0.125027135569624	0.158485770350065	0.0412393049421161	0.164957219768465	-0.0653565301425449	-0.108927550237575	0.0220433357088703	0.220433357088703	0.515491311776452	0.343451865147752	0.160032009603201	0	0.155523158271948	0.200040012004001	0.329914439536929	0.116642368703961	0.274721127897378	0.107682623063487	0.133630620956212	0.356968598602528	-0.0190900887080303	0.198107212937582	0.171810798372273	0.158113883008419	0.0981146885347779	0.117737626241733	0.10309826235529	0.115577119279413	0.257539376818856	-0.085183541999992	0.0618589574131742	-0.062513567784812	-0.0606091526731326	0.10647942749999	-0.0583211843519804	0.248464673298944	0.147441956154897	0.160032009603201	0.185395909863729	0.238095238095238	0.0572702661240909	0.0404061017820884	0.136082763487954	0	0.329914439536929	0.140028008402801	0.10647942749999	-0.168822556533929	0.224489795918367	0.137360563948689	0.110216678544351	0.180036010803601	-0.144337567297406	-0.0265279054538646	0	0.220044013204402	0.250054271139248	0.127775312999988	0.0929920792720171	0.0228754505435839	0.252725132191915	-0.164957219768465	0.0963142660661774	0	-0.0777615791359739	0.144337567297406	0.0248682365650997
Immigrants are willing to do work that most Americans don't want to do, at a lower cost to the employer.	0.0400080024008003	0.146119001253202	-0.09356014857064	0.054232614454664	0.235294117647059	0.320064019206402	NA	0.0961716310141025	0.102125921275708	0.0392156862745098	0.292238002506403	0.216067907850721	0.326802948082267	0	0.204018790827374	-0.0762215933966706	0.061275552765425	0.144087631928422	0.0577029786084615	0	0.074848118856512	0.400080024008003	0.149478497615644	0.0961716310141025	0.247720178539179	0.0960584212856148	0.354860431614918	0.0854162843517964	0.166993144289373	0.183826658296275	0.0196078431372549	0.288514893042308	0.271363859470231	0.161690416690889	0	0.158423606876268	-0.115405957216923	0.213540710879491	0.356453115471603	0.160032009603201	-0.235294117647059	0.304886373586682	0.146119001253202	0.154982604969517	0.101056510431805	0.21360230027967	0.227106038229217	-0.0198029508595335	0.0681466275636382	0.196078431372549	0.2477520417046	0.21360230027967	-0.0690613883274196	0.0582551728035463	0.213021480749018	0.018881372801234	0.151050982409872	0.0487514949418087	0.115102313879033	0.160032009603201	0.32394177193585	0.137254901960784	0.0211100165460375	0.102125921275708	0.252439082148701	0.161690416690889	0.101056510431805	0.0854162843517964	-0.0213540710879491	0	0.194461117065649	0.242535625036333	0.277241312033469	0.254901960784314	-0.140028008402801	0.0952769917458382	0.313725490196078	0.303169531295416	0.190553983491676	0.36545219785359	0.0211100165460375	0.243256386283664	0.218687008420348	0	0.194183909345154	0.205832326855408	-0.0664211164155071	0.0192343262028205	0.36545219785359	-0.0404226041727222	0.0755254912049361	0.330112645886762	0.12524485821703	0	0.102125921275708	0.0594088525786005	0.146119001253202	0.114332390095006	0.221403721385024	0.206460034753833	0.0980392156862745	-0.0227155425212127	0.210042012604201	0.28068044571192	0.178226557735801	0.190553983491676	0.0792118034381339	0.404226041727222	0.0392156862745098	0.208741430361716	-0.0367731565676461	0.320064019206402	0.250046240636667	0.129640744710433	0.235294117647059	0.0202113020863611	0	-0.0269484027818148	0.215686274509804	0.2451022110617	0.438357003759605	0.236991220970066	0.246646691131981	0.0762215933966706	0.0202113020863611	0.264339219217276	0	0.209609381840844	0.101056510431805	0.17063023229633
America should focus on its own citizens before other countries citizens.	0.137360563948689	0.102382519472325	0.201911352008947	0.212798070639573	0.211577588231026	0.215852314776511	0.0961716310141025	NA	0.140252682447651	0.115405957216923	0.102382519472325	0.0847807806798595	0.0200360974925215	0.0214521160070072	-0.0909692557673704	0.037384810272803	0.0400721949850431	0.0942285694863091	0.0377358490566038	0.140252682447651	0.183555774553588	0.0392458754139111	0.0837891584890216	0.132075471698113	0	0.117785711857886	0.24571804673358	0.104736448111277	0.12285902336679	0.300541462387823	0.0192343262028205	0.0754716981132075	0.266194550628046	0.0793051585718144	0.150943396226415	0.0971285862357264	-0.0943396226415094	0	0.0582771517414358	0.1766064393626	-0.038468652405641	0.037384810272803	0	0.0434372242763069	0	-0.0190484829439865	0.0810108409885382	0.135980020730017	0.0222828258910793	0	0.141768971729942	0.0952424147199324	0	0.152387863551892	0.0464363460212572	0.0185216946644159	0.222260335972991	0.0717342149788216	0.0451638752177145	0	0.0934620256820074	0.076937304811282	0.0621236524921937	0.0400721949850431	0.190484829439865	0.099131448214768	0.21808918607249	-0.0837891584890216	-0.0418945792445108	0.127171171019789	0.233147146869614	0.158610317143629	0.0388514344942906	0.153874609622564	-0.0392458754139111	0.0560772154092044	0.0577029786084615	0.158610317143629	0.0747696205456059	0	0.248494609968775	0.0734223098214352	0.0214521160070072	-0.165200197098229	0.0761939317759459	0.0734223098214352	0.173748897105228	-0.113207547169811	0.132075471698113	-0.0793051585718144	0.0740867786576636	0.133339380607905	0.12285902336679	0.0396525792859072	0.140252682447651	0.0194257172471453	0.020476503894465	0.149539241091212	0.0651558364144604	0.0607581307414037	-0.038468652405641	-0.0222828258910793	0.137360563948689	0.091777887276794	0.155405737977162	0.112154430818409	0.135980020730017	0.118957737857722	0.0192343262028205	0.12285902336679	0.0721453026708086	0.235475252483467	0.132075471698113	0.105975975849824	0.192343262028205	0.0198262896429536	0.178550514622497	0.105740211429086	0.0192343262028205	0.160288779940172	0.266194550628046	0.0357656444643833	0.0439905870214584	0	-0.0396525792859072	0.166695251979743	0.218326213841689	-0.037384810272803	0.0396525792859072	0.119557024964703
Immigrants provide a valuable diversity.	0.145864991497895	0.195698421916033	0.194920293896363	0.0941554471443387	0.204251842551417	0.145864991497895	0.102125921275708	0.140252682447651	NA	0.347228132337408	0.30441976742494	0.225074568303172	0.106382978723404	0	0.154562320801583	-0.0595491334175414	-0.0425531914893617	0.050031279327426	-0.0601082924775646	0.127659574468085	0.214412323285999	0.0833514237130826	0.155709418655045	0.200360974925215	0.119098266835083	0.275172036300843	0.195698421916033	0.0667326079950194	0.0869770764071256	0.148936170212766	0.163401474041133	0.0601082924775646	0.0869770764071256	0.147376586186641	0.0601082924775646	0.0618852747755276	0.120216584955129	0.155709418655045	0.206284249251759	0.145864991497895	-0.12255110553085	0.119098266835083	0.0869770764071256	0.253696082207943	0.0842151921066519	0.101139174257842	0.129039718085802	0.123770549551055	-0.0473248524280301	0.102125921275708	0.172052957447736	0.141594843960979	0	0.101139174257842	0.147934101816461	-0.0590052943236495	0.295026471618247	-0.0253918358059513	0.0479601137711168	0.187540703354436	0.0396994222783609	-0.0204251842551417	0.175919798853417	0.170212765957447	0.24273401821882	0.042107596053326	0.252645576319956	0	-0.133465215990039	0	0.112537284151586	0.147376586186641	0.24754109910211	0.0817007370205667	-0.250054271139248	0.178647400252624	0.102125921275708	0.0842151921066519	0.0992485556959023	0.120216584955129	-0.0219899748566771	0.077968117558545	0.250583128950833	0.136444205727454	0.222506183367252	0	0.115316401003611	-0.100180487462608	0.120216584955129	-0.042107596053326	0.275358040177031	0.0809113394062735	0.108721345508907	-0.021053798026663	0.0638297872340425	0	-0.0217442691017814	0.158797689113444	0.138379681204333	0.193559577128703	0.204251842551417	0.0709872786420452	0.0729324957489473	0.0974601469481813	0.123770549551055	0.0793988445567218	0	0.147376586186641	0.183826658296275	0	0.0574590351381069	0.187540703354436	0.26046926740278	0.270089481963806	0.163401474041133	-0.126322788159978	0	0.168430384213304	0.061275552765425	0.25531914893617	0.0652328073053442	0.28485006590007	0.0233570917933526	0.119098266835083	-0.021053798026663	0.157347451529732	0.173882610901781	-0.0992485556959023	0.168430384213304	0.152351014835708
All immigrants should have a detailed background check.	0.260052015605202	0.187867287325545	0.243256386283664	0.0903876907577734	0.156862745098039	0.100020006002001	0.0392156862745098	0.115405957216923	0.347228132337408	NA	0.37573457465109	0.259281489420866	0.061275552765425	0.0218687008420348	0.12983013961742	0	0.0817007370205667	0.0480292106428074	-0.0192343262028205	0.142976289785992	0.392952623996688	0	0.0427081421758982	0.269280566839487	0.114332390095006	0.216131447892633	0.104370715180858	-0.0854162843517964	0.166993144289373	0.306377763827125	0.294117647058823	0.230811914433846	0.104370715180858	0.0606339062590832	0.192343262028205	0.217832459454868	0.076937304811282	0.149478497615644	0.277241312033469	0.100020006002001	-0.235294117647059	0.171498585142509	0.187867287325545	0.309965209939033	0.141479114604528	0.135928736541608	0.18581403127845	0.138620656016734	0	0.176470588235294	-0.06193801042615	-0.0776735637380617	0.0460409255516131	0.174765518410639	0.213021480749018	-0.0755254912049361	0.264339219217276	0.341260464592661	0.299266016085485	0.240048014404802	0.171498585142509	0.196078431372549	0.232210182006412	0.204251842551417	0.116510345607093	0.262746927122694	0.18190171877725	0.213540710879491	-0.0427081421758982	0.0432135815701443	0.259281489420866	0.202113020863611	0.0792118034381339	0.137254901960784	0	0.114332390095006	0.176470588235294	0.0606339062590832	0.0571661950475029	0.192343262028205	0.0844400661841498	0.09356014857064	0.109343504210174	-0.056136089142384	0.194183909345154	0.074848118856512	0.110701860692512	-0.0577029786084615	0.211577588231026	0.0606339062590832	0.18881372801234	0.0582551728035463	0.0626224291085149	0.141479114604528	0.183826658296275	0.217832459454868	0.0834965721446866	0.190553983491676	0.132842232831014	0.165168027803067	0.156862745098039	-0.0681466275636382	0.140028008402801	0.299392475426048	0.039605901719067	0.0190553983491676	0.118817705157201	0.0808452083454443	0.0196078431372549	0.0417482860723433	0.0919328914191153	0.180036010803601	0.230811914433846	0.194461117065649	0.196078431372549	0.0404226041727222	0.130012741873086	0.134742013909074	0.0980392156862745	0.224677026806558	0.166993144289373	0.0546902817623229	0.0448448529330875	0.209609381840844	0.0202113020863611	0.320983337620978	0.111282976814931	0.0381107966983353	0.242535625036333	0.243757474709044
