	A vegetarian diet is healthy and beneficial over a meat based diet.	Animals only must die for eating.	Meat is a good source of nutrients.	Being a vegan saves animals lives.	Humans have been natural carnivores for ages as is displayed through evolution such as that humans have canine teeth and the capability of eating and properly consuming meat.	It is possible to kill animals in a manner that is humane.	Living a vegan lifestyle makes you look good.	Eating plants reduce animal extinction.	If people want to be vegan - let them.	Many celebrities are vegan.	Animal protection should be maximized.	There are many vegan options for protein.	Vegan lifestyle cuts out dairy completley.	These are other lifestyles and life choices that do have more benefits including the ability to grow a lot of one's own food safely and organically.	Humans are meant to be vegan.	Vegetarianism is healthier.	Using cows for dairy production is cruel.	Farming also contributes to air and water pollution.	Vegans are at reduced risk of serious illness.	Eating meat is essential to human development.	Vegan lifestyle is the healthiest.	Being a vegetarian is healthier for you.	Enough protein can be found in vegetarian sources.	Most vegans and vegetarians are healthier then those who eat meat.	Vegetarians face unrealistic expectations.	Meat provides the nutrients required for good health.	Eating meat is also good for humans body.	It is immoral to eat vegetable only.	Eating animals reduces deforestation.	Eaiting meat is not healthy.	Vegan lifestyle results in a short of essential vitamins and minerals.	A persons food choice should be there own right to decide.	Milk and Chees are good for people.	Lack of essential vitamins and minerals.	The vegan diet has many health benefits.	People living the vegan are much healthier lifestyle.	A vegan or vegetarian diet lacks nutrition only found in meat.	People can choose a nutrition plan that is suitable for them.	Meat consumption contributes to air and water pollution.	Avoid discriminating against non-vegetarians and vice versa.	The consumption or not of meat must be right of each person.	Vegan lifestyles are good for the environment.	Some animals are here on earth to eat them.	A vegan lifestyle is healthier.	People should be free to eat whatever they want.	Humans do not need meat to survive.	Human teeth have developed to eat meat.	Vegan is a good cancer prevention.	There are just as many animals killed in the dairy and egg industries as the meat industry.	Killing animals is a sin.	Vitamins and pills are not safe substitutes for meat.	Vegetarian and vegan lifestyles help to regulate blood pressure.	A persons diet should be there choice and the individual freedoms of choosing one food should not be shamed.	People should be able to make their own choices on what they eat.	Most slaughter houses are over crowded and do not properly care for animals.	Vegan is the healthier lifestyle.	Meat can cause diseases.	Carnivorous diets are unhealthy.	We have the right to choose what to eat.	It is immoral to kill animals.	Killing animals is against Gods law.	Vegetarian should be encouraged.	Eating meat leads to cardiovascular disease.	No studies prove that a vegetarian lifestyle is healthier.	It is good that more people are starting to go Vegan.	Animals used in meat production are mistreated.	Meat production is bad for the environment.	Vegetarianism is healthier than veganism.	Not eating animals can lead to having more pets.	Veganism is like a religion.	Having more vegetarian options in stores helps boost the economy by creating another group of consumers.	Animals have feelings and it is cruel to eat them.	Being a vegetarian is a good way to care for animals.	There are too many people who take Vegetarian & Vegan Lifestyle to the extreme.	The decision of a person to be or not to be vegetarian must be respected.	There is more protein in plants than animals.	Eating plant can relieve animal extinction.	I like cows, so I don't eat them.	Eating meat has been an essential part of human evolution.	Vegans should not put down non vegans or vice versa.	If people want to eat meat then let them.	Creating a nutrition plan is left for the person.	Meat is needed to grow.	Meat is bad for humans.	Humans are made to eat meat.	Vegan lifestyle should be adopted.	It would not be practical to meet the world's food needs with a purely plant-based diet.	It's immoral to kill animals.	Vegetarians, such as 7th Day Adventists, are healthy people.	Vegetarianism is healthier than other diet plans.	Cows milk should be for calves only.	Humans have evolved to eat meat.	Meat offers important nutrients.	Meat is as healthy as vegetables.	Vegetarians are healthier.	Eating animals is part of the natural life cycle.	People should be free to choose their own nutrition plan.	Tofu is not a healthy substitute for animal protein.	Human beings are biological omnivores.	There are other sources of B-12 than meat.	Vegetarianism is becoming more popular.	Beef can cause heart attack.	Real leather makes a statement about the woman who carries it (purse).	Vegetarism and veganism has interferences with existing medical conditions.	Being vegetarian is healthy lifestyle.	Is immoral to kill animals.	We should consume meat more conscious.	There are certain nutrients, such as Zinc, Iron, and Protein, that are most efficiently consumed by eating meat.	People have the right to choose he kind of meal they want to eat.	Vegetarian lifestyles reduce risk of the No. 1 killer Ì¢‰âÂ‰ÛÏ Heart Disease.	People should just eat vegetables.	A health plan leads to a healthy life.	Being vegan is healthy.	Veganism is not healthy.	People should eat less meat.	Meat consumption should be limited.	All people should be free to choose between vegan or vegetarian lifestyle.	Eating animal can reduce deforestation.	Vegetarianism will result in more animals than the earth can support.	Killing animals for food is part of being a person.	There are better ways than being vegetarian and vegan to have a healthy lifestyle.	God said that is ok to kill animals for human's consumtion.	Meat production pollutes our environment.	A vegan diet promotes weight loss.	Freedom to chose your nutrition.	Vegans are healthier than omnivores.	There should be more vegetarian options available to increase diversity.	Killing animals is harmful.
A vegetarian diet is healthy and beneficial over a meat based diet.	NA	0.0881733428354811	-0.0832250378576479	0.135044740981903	-0.0817519119313288	0	0.17817416127495	0	0.0803543403690308	0.12683657235796	0.0345032779671177	0.122627867896993	0.0230021853114118	0.048196269271188	0	0.311804782231162	0.146986183948033	0.0465242105199235	0.0423903903399297	-0.133630620956212	0.0930484210398471	0.133630620956212	0.0872871560943969	0.177571201301144	0.0487950036474267	-0.101305112309138	0.020806259464412	0.0427960492510913	-0.0675223704909516	0.162834736819732	-0.024098134635594	0.0661300071266108	0.0222717701593687	-0.0419960525565808	0.0975900072948533	0.0436435780471985	-0.0432135815701443	0.311804782231162	0.0832250378576479	0.101015254455221	0.138568498868423	0.25302403842553	-0.138013111868471	0.299572344757639	0.194461117065649	0	0	0.0450149136606344	0	0.128388147753274	-0.171184197004365	0.132260014253222	0	0.0761019434147762	0.166666666666667	0.17817416127495	0.218217890235992	0.280888280205938	0.105975975849824	0.176346685670962	0.0470620805335012	0.394405318873308	0.192582221629911	-0.0952380952380952	0.309294787065871	0	0.0855920985021826	0.0436435780471985	0.162834736819732	0.129640744710433	0.0855920985021826	0.111358850796843	0.200445931434318	0.0419960525565808	-0.0641940738766369	-0.0408759559656644	0.0682523632789935	0.0250313087160879	-0.0235310402667506	0.188248322134005	-0.020806259464412	0.0900298273212687	-0.045501575519329	-0.0225074568303172	-0.12049067317797	0.105975975849824	-0.0682523632789935	0.10403129732206	0.145643816250884	0.0705931208002517	-0.0641940738766369	0.226816177181639	0.0220433357088703	-0.138013111868471	0.308606699924184	-0.123717914826348	0.128388147753274	0.12683657235796	-0.10403129732206	0.195180014589707	0.111358850796843	0.142857142857143	-0.0654653670707977	0.072294403906782	0.259281489420866	-0.0216067907850721	0.110216678544351	0.0222717701593687	0.0235310402667506	0.257880714777564	-0.0436435780471985	0.110216678544351	0.14978617237882	-0.0450149136606344	0.12683657235796	0.0714285714285714	0.135044740981903	0.116310526299809	-0.136504726557987	-0.0268607654675127	0.0423903903399297	-0.0206196524710581	0.0554273995473693	0.0220433357088703	0.111358850796843	0.166666666666667	0.184017482491294	0.0412393049421161
Animals only must die for eating.	0.0881733428354811	NA	0.250417091772061	0.0833514237130826	0.208140798967364	0.0192628532132355	0.0412393049421161	-0.038525706426471	0.167385742689631	0	0.095831484749991	0.0756875632608597	-0.021295885499998	0.178484299301264	0.0763603548321213	0.0618589574131742	0.194403947839935	0.193828721514277	0.0588688131208667	0.0412393049421161	0.0430730492253948	0	0.262639661583575	-0.0469711392301021	0	0.150064494696826	0.115577119279413	0.0198107212937582	0.062513567784812	0.0430730492253948	0.11155268706329	0.102040816326531	0.0412393049421161	0.213844342623928	-0.0677630927178938	-0.0202030508910442	0.120024007202401	0.206196524710581	0.0577885596397065	0.12469593727771	0.102631601158157	0.063887656499994	-0.085183541999992	-0.0594321638812745	0.160032009603201	-0.0618589574131742	0.0572702661240909	0.270892127067518	0.132260014253222	-0.0198107212937582	0.158485770350065	0.102040816326531	0.0724417932624443	0.211370126535459	0.0220433357088703	-0.0206196524710581	0.0808122035641769	0.160032009603201	-0.0196229377069556	-0.0204081632653061	-0.0871420401900598	0.182574185835055	0.0198107212937582	0.308606699924184	0.0763603548321213	0.137360563948689	-0.198107212937582	0	0.0430730492253948	0.200040012004001	0.158485770350065	0.0206196524710581	0.0824786098842323	0.233284737407922	-0.0198107212937582	0.132453235706504	0.0842525463742269	-0.0231744887329661	0.239640610522664	0.370353670807754	0.0577885596397065	0.270892127067518	0.0631894097806702	0	0.022310537412658	-0.0392458754139111	0.0631894097806702	0.134839972492648	0.077051412852942	0	0.0792428851750327	0.190900887080303	0.0816326530612245	0.21295885499998	-0.0714285714285714	0.114540532248182	0.178296491643824	0.023485569615051	0.0577885596397065	0.0225876975726313	0.185576872239523	-0.0220433357088703	0.121218305346265	0.200794836713922	0	0	0.183673469387755	-0.0206196524710581	-0.0435710200950299	0	-0.0606091526731326	0.204081632653061	0.237728655525098	-0.0416757118565413	0	0.0440866714177405	0.0833514237130826	0.323047869190461	-0.0421262731871135	0.0994729462603988	0.0588688131208667	0.114540532248182	-0.0256579002895393	-0.102040816326531	0.0824786098842323	0.110216678544351	0.127775312999988	0.190900887080303
Meat is a good source of nutrients.	-0.0832250378576479	0.250417091772061	NA	0.078673725764866	0.392919794503001	0.309090909090909	-0.0583874208121142	-0.145454545454545	0.157992022579519	0.110837774630368	0.150755672288882	0.232179878569955	0.14070529413629	0.126350794542798	-0.126131244777378	0.0389249472080762	-0.256891545196151	0	0.0370433893288318	0.233549683248457	-0.0203278907045435	-0.0389249472080762	-0.0381385035698237	0.0886702197042945	0.21320071635561	0.300991048513517	0.472727272727273	-0.186989398001691	-0.0196684314412165	-0.142295234931805	0.0842338630285323	0.404519917477945	0.175162262436343	0.110096376512636	0.298481002897855	-0.0381385035698237	0.113288236807404	0.350324524872685	-0.109090909090909	0.147122471584125	0.145307843908945	0.0402015126103685	0.14070529413629	-0.0747957592006766	0.245457846416042	0	0.270281238808668	0.157347451529732	0.374512670359416	-0.168290458201522	0.261785157202368	0.154102825705884	0.113960576459638	0.310345768965031	0.124837556786472	-0.175162262436343	0.114415510709471	-0.037762745602468	0.40747728261715	-0.192628532132355	-0.0205629030288166	0.0492365963917331	0.0747957592006766	0.20806259464412	0.126131244777378	0.277825419966239	-0.0934946990008457	0.0190692517849118	-0.0406557814090871	0.0566441184037021	0.149591518401353	-0.0583874208121142	0.116774841624228	0.128445772598075	0.22438727760203	-0.053579971977682	-0.0198810693121886	-0.196865387666913	0.349569351489883	0.205629030288166	0.290909090909091	0.39336862882433	0.318097108995018	-0.157347451529732	0.231643123328464	-0.111130167986495	0.099405346560943	0.0181818181818182	0.0545454545454545	-0.0205629030288166	-0.0373978796003383	0.180187492539112	0.231154238558826	0.201007563051842	-0.157313301241423	0.378393734332135	0.261785157202368	0.133005329556442	0.254545454545455	0.0852802865422442	0.214087209644419	-0.0624187783932359	0.0190692517849118	0.0210584657571331	0.132169609608638	-0.207695100813574	0.077051412852942	0.272474630456533	0.349569351489883	0.0751174628754202	-0.247900273203854	0.462308477117652	0.130892578601184	-0.078673725764866	0	-0.020806259464412	0.295026471618247	-0.121967344227261	0	0.164308384384557	0.296347114630654	0.180187492539112	-0.169525817893769	0	0.350324524872685	0.020806259464412	0.301511344577764	0.0900937462695559
Being a vegan saves animals lives.	0.135044740981903	0.0833514237130826	0.078673725764866	NA	0.0579608703005937	0.0196684314412165	0.0631613940799889	0.118010588647299	0.132930030753366	0.0959202275422337	0.0326164036526721	0.0386405802003958	-0.0217442691017814	0.0455605689001515	0.15593623511709	-0.0842151921066519	-0.0396994222783609	0.0659699245700314	0.0200360974925215	0.0631613940799889	0.109949874283386	0.0842151921066519	0.0618852747755276	0.0959202275422337	0.0922531208028885	0.0191530117127023	0.177015882970948	-0.0404556697031367	0.106382978723404	0.175919798853417	0.0227802844500757	0.0208378559282707	0.042107596053326	-0.0595491334175414	0.184506241605777	0.0825136997007035	0.061275552765425	0.126322788159978	-0.0590052943236495	0.0318303507039615	0.0261981258531123	0.173954152814251	-0.0217442691017814	0.0404556697031367	0.183826658296275	0.231591778293293	0.116952176337818	0.127659574468085	-0.0225074568303172	-0.0404556697031367	0.101139174257842	0.145864991497895	0.147934101816461	0.143880341313351	0.0675223704909516	0.168430384213304	-0.0825136997007035	0.0817007370205667	0.160288779940172	0.104189279641353	0.0444884053300129	-0.0266311820645654	0.0606835045547051	-0.135044740981903	0.175428264506726	0.0801443899700861	-0.0404556697031367	0.0206284249251759	0.0879598994267085	-0.142976289785992	0.0809113394062735	0.126322788159978	0.105268990133315	0.0198497111391805	0.161822678812547	0.0193202901001979	0.064519859042901	-0.0709872786420452	0.0667326079950194	0.222442026650065	0	-0.0212765957446809	0	0.25531914893617	-0.0227802844500757	-0.0400721949850431	0.064519859042901	0.157347451529732	0.236021177294598	0.31141883731009	0.101139174257842	0.116952176337818	0.270892127067518	0.0652328073053442	0.0243108319163158	0.136444205727454	0.161822678812547	0.167860398198909	0.0590052943236495	0.0461265604014442	0.0842151921066519	0.0900298273212687	-0.0412568498503517	0.0227802844500757	0.142976289785992	0.142976289785992	0.0833514237130826	0.273699374346619	-0.0222442026650065	0.0270864489243943	0.0825136997007035	0.062513567784812	0.182050513664115	-0.0425531914893617	0.0479601137711168	0.112537284151586	0.234042553191489	0.109949874283386	0.0860264787238681	0	0.100180487462608	0.136444205727454	0.0261981258531123	0.250054271139248	0.021053798026663	-0.0450149136606344	0.15220988371247	0.15593623511709
Humans have been natural carnivores for ages as is displayed through evolution such as that humans have canine teeth and the capability of eating and properly consuming meat.	-0.0817519119313288	0.208140798967364	0.392919794503001	0.0579608703005937	NA	0.26789985988841	0.0382359556450936	0	0.189683367637678	0.174201422523737	0.207322107215682	0.192982456140351	0.078979850367879	0.227542921040633	-0.0884990406755986	0.0382359556450936	0.0180246023478625	0.0199680765957718	0.163744660381267	0.439713489918577	-0.099840382978859	0.0382359556450936	0.224780594779607	-0.0217751778154671	0.0418853908291695	0.156527657112142	0.160739915933046	-0.0918397947963306	0.0193202901001979	0	0.103428600473015	0.208140798967364	0.191179778225468	0.126172216435038	0.251312344975017	0.131122013621437	0.0741886512099543	0.267651689515655	0.0892999532961366	0.260132990857236	0.118946517017452	-0.078979850367879	0.177704663327728	0.128575712714863	0.204018790827374	0.0764719112901873	0.159298273216077	0.135242030701385	0.286131691759651	-0.0183679589592661	0.110207753755597	0.189218908152149	0.179109465135858	0.30485248941654	0.224817757811154	-0.114707866935281	0.131122013621437	0.0185471628024886	0.218326213841689	-0.170297017336934	0.0201989290811694	0.120912708351669	0.202047548551927	0.122627867896993	0.141598465080958	0.254713916148637	0.0183679589592661	0.0561951486949016	0.0599042297873154	0.204018790827374	0.165311630633395	0	0.172061800402921	0.0540738070435875	0.183679589592661	0.087719298245614	0.0195291641716127	-0.128920512778062	0.484774297948066	0.181790361730525	0.339339822525319	0.193202901001979	0.117174985029676	-0.0966014505009894	0.165485760756824	-0.127356958074319	0.0781166566864507	0.0714399626369093	0.178599906592273	0.121193574487017	0.0183679589592661	0.176998081351197	0.227062689782579	0.355409326655455	0.154528774990922	0.336296354567275	0.23878346647046	0.0435503556309342	0.303619841206865	0.104713477072924	0.210297756048015	0.0613139339484966	0.131122013621437	0.020685720094603	0.185471628024886	0.0185471628024886	0.0756875632608597	0.0955898891127341	0.161591432649355	0.0245959483971641	-0.0749268649265355	0.245984580597794	0.220415507511194	-0.0579608703005937	0	0.0204379779828322	0.173882610901781	0.0798723063830872	-0.058587492514838	0.0922285951821433	0.163744660381267	0.230097505756556	0	0.113531344891289	0.267651689515655	0.102189889914161	0.315919401471516	0.0884990406755986
It is possible to kill animals in a manner that is humane.	0	0.0192628532132355	0.309090909090909	0.0196684314412165	0.26789985988841	NA	-0.0194624736040381	-0.0363636363636364	0.24576536845703	0.110837774630368	0.150755672288882	0.0714399626369093	0.100503781525921	0.0631753972713992	-0.0900937462695559	0	-0.165144564768954	0.0406557814090871	-0.0926084733220795	0.214087209644419	0	0	0.0953462589245592	0.0221675549260736	0.149240501448927	0.283285692718604	0.436363636363636	-0.0186989398001691	0.039336862882433	-0.101639453522718	0.0631753972713992	0.308205651411768	0.136237315228267	0.0366987921708787	0.021320071635561	-0.20976176963403	0.151050982409872	0.233549683248457	-0.145454545454545	0.0882734829504749	0.121089869924121	-0.0402015126103685	0.221108319357027	0.149591518401353	0.018881372801234	-0.0583874208121142	0.180187492539112	-0.157347451529732	0.166450075715296	-0.186989398001691	0.0747957592006766	0.038525706426471	0.0911684611677104	0.133005329556442	0.249675113572944	-0.116774841624228	-0.0190692517849118	-0.169932355211106	0.259303725301823	-0.173365678919119	-0.205629030288166	0.0492365963917331	-0.168290458201522	0.0416125189288239	0.0900937462695559	0.0185216946644159	-0.0747957592006766	0.0572077553547355	0	0	-0.0560968194005074	-0.175162262436343	0	-0.146795168683515	0.0373978796003383	0.0178599906592273	0.0397621386243772	-0.174991455703923	0.205629030288166	0.143940321201716	0.363636363636364	0.216352745853381	0.159048554497509	-0.255689608735814	0.252701589085597	0.0555650839932477	0.13916748518532	-0.0545454545454545	0.127272727272727	0.0616887090864499	-0.130892578601184	0.0360374985078224	0.0963142660661774	0.221108319357027	-0.0898933149950989	0.216224991046934	-0.0560968194005074	0	0.163636363636364	0.106600358177805	0.272474630456533	-0.31209389196618	-0.0190692517849118	0.0421169315142661	0.18881372801234	-0.132169609608638	0.173365678919119	0.0973123680201904	0.267317739374616	-0.125195771459034	-0.0572077553547355	0.154102825705884	0.0747957592006766	-0.078673725764866	-0.110837774630368	-0.0832250378576479	0.0983421572060825	-0.0203278907045435	-0.0795242772487544	0.140835758043906	0.240782030637407	-0.0360374985078224	-0.0242179739848241	-0.0192628532132355	0.194624736040381	-0.0832250378576479	0	0.0540562477617335
Living a vegan lifestyle makes you look good.	0.17817416127495	0.0412393049421161	-0.0583874208121142	0.0631613940799889	0.0382359556450936	-0.0194624736040381	NA	0.233549683248457	-0.112746904200424	0.0474578997876249	0.0968245836551854	-0.0573539334676404	-0.129099444873581	0	0.0192879187452615	0.125	0.137492985230718	-0.0435194139889245	-0.0396525792859072	0	0.304635897922471	0.25	0.163299316185545	-0.0474578997876249	0.0912870929175277	-0.151619608715781	-0.0389249472080762	-0.0600480576769077	0.042107596053326	-0.130558241966773	0.112708704333429	-0.0618589574131742	-0.0833333333333333	0.058925565098879	-0.11410886614691	0.183711730708738	0	0.0416666666666667	0.155699788832305	-0.0314970394174356	0.0777713771047819	0.215165741455968	0.0430331482911935	0.100080096128179	-0.0606339062590832	-0.0208333333333333	0	0.0631613940799889	0.0222717701593687	0.0800640769025436	-0.0600480576769077	0.268055482123755	0	0.0474578997876249	0.0222717701593687	0.104166666666667	-0.0204124145231932	0.18190171877725	-0.0793051585718144	0.206196524710581	0.0440225453162812	0.105409255338946	0.0400320384512718	-0.0890870806374748	0.0192879187452615	0	0.0200160192256359	0.142886901662352	0.0652791209833867	0.101056510431805	-0.180144173030723	0.1875	-0.0625	0.0392837100659193	-0.0800640769025436	0.133825844757828	0	0.117073226447712	-0.0220112726581406	-0.0440225453162812	-0.0778498944161523	0.042107596053326	-0.0638442398069062	0.021053798026663	-0.0225417408666858	0.158610317143629	-0.0212814132689687	0.214087209644419	0.136237315228267	0.154078908606984	0.0600480576769077	0.038575837490523	-0.0206196524710581	0.0645497224367903	0.192450089729875	-0.0192879187452615	0.140112134579451	0	-0.194624736040381	0	-0.0208333333333333	0.0445435403187374	0.122474487139159	0.0901669634667432	0	0	0.0206196524710581	-0.0208333333333333	-0.0880450906325624	-0.0804084401128346	0.285773803324704	-0.0206196524710581	0.140112134579451	0.126322788159978	0.0711868496814374	0.111358850796843	0.105268990133315	0.282876190928009	-0.0425628265379374	-0.0502518907629606	0.118957737857722	0.0578637562357845	0.0777713771047819	0.164957219768465	-0.0625	0.267261241912424	-0.0430331482911935	-0.038575837490523
Eating plants reduce animal extinction.	0	-0.038525706426471	-0.145454545454545	0.118010588647299	0	-0.0363636363636364	0.233549683248457	NA	-0.0351093383510043	0.0886702197042945	0.0301511344577764	-0.0178599906592273	-0.14070529413629	0.0631753972713992	0.126131244777378	0	0	-0.0203278907045435	0.277825419966239	0.136237315228267	0.0813115628181742	0.136237315228267	0.30510802855859	0.199507994334663	-0.0426401432711221	0.0531160673847383	-0.0181818181818182	0.130892578601184	0.078673725764866	0.101639453522718	0.0210584657571331	-0.0577885596397065	0.136237315228267	-0.055048188256318	0.0639602149066831	0.171623266064207	0	-0.0389249472080762	0.0727272727272727	-0.1176979772673	0.0484359479696483	0.0603022689155527	-0.100503781525921	0.149591518401353	0.037762745602468	0	-0.108112495523467	0	0.0832250378576479	-0.0186989398001691	0.0186989398001691	-0.0192628532132355	0.113960576459638	-0.110837774630368	0.020806259464412	0.175162262436343	0.0762770071396474	0.0755254912049361	0.0370433893288318	0.115577119279413	0	-0.0246182981958665	0.0747957592006766	-0.0832250378576479	0.0720749970156447	0.0370433893288318	0.0747957592006766	-0.0190692517849118	0.142295234931805	0	-0.0373978796003383	-0.0194624736040381	-0.0583874208121142	0.0183493960854393	0.0560968194005074	0.232179878569955	0.0596432079365658	0.196865387666913	-0.0822516121152665	-0.0411258060576332	0.0909090909090909	0.0590052943236495	-0.0795242772487544	0.137679020088515	0.0842338630285323	0.166695251979743	-0.0795242772487544	0.218181818181818	0.109090909090909	0.143940321201716	0.149591518401353	-0.0720749970156447	0	0.080403025220737	0.179786629990198	0.0540562477617335	0.0747957592006766	-0.0443351098521473	0.0909090909090909	0.021320071635561	0.0389249472080762	0.020806259464412	0.0572077553547355	0.231643123328464	0.245457846416042	0.151050982409872	-0.038525706426471	-0.136237315228267	-0.0822516121152665	-0.0500783085836134	0.114415510709471	-0.077051412852942	0.0560968194005074	-0.039336862882433	0.0221675549260736	0.0832250378576479	0.118010588647299	0.101639453522718	-0.0198810693121886	-0.093890505362604	-0.0740867786576636	0.0900937462695559	0.121089869924121	0.192628532132355	-0.0778498944161523	0.0416125189288239	0.0402015126103685	0
If people want to be vegan - let them.	0.0803543403690308	0.167385742689631	0.157992022579519	0.132930030753366	0.189683367637678	0.24576536845703	-0.112746904200424	-0.0351093383510043	NA	0.128417550741809	0.116444501947916	0.379366735275356	0.31051867186111	0.345645563728954	-0.208766700191766	-0.112746904200424	-0.0531494003452734	0.0588801503984145	-0.0894141111609582	0.112746904200424	-0.1373870175963	0.0375823014001414	0.184114923579665	0.085611700494539	0.0205846742398155	0.324798188476895	0.298429375983536	-0.144431628934824	-0.132930030753366	-0.0588801503984145	0.121992551904337	0.130188910980824	0.26307610980099	0.124015267472305	0.144092719678708	-0.110468954147799	0	0.150329205600566	-0.175546691755021	0.170457296918141	0.187060949417982	0.0582222509739582	0.174666752921875	0.0541618608505589	0.218761127049292	0.0563734521002122	0.208766700191766	-0.113940026360028	0.160708680738062	0	-0.0361079072337059	-0.0185984158544034	0.220059424067831	0.192626326112713	0.0602657552767731	0.0187911507000707	0.0552344770738994	-0.164070845286969	0.304007977947258	-0.0929920792720171	-0.158828982381875	0.0475382688541528	0.0541618608505589	0.0401771701845154	-0.0173972250159805	0.0357656444643833	-0.018053953616853	0.0368229847159329	0.0588801503984145	-0.0546902817623229	0.18053953616853	-0.187911507000707	0	0.0354329335635156	0.0722158144674119	-0.137951540100129	0.0191953077046884	-0.253433161857307	0.158828982381875	0.397072455954688	0.351093383510043	0.18990004393338	0.0767812308187538	-0.113940026360028	0.203320919840561	-0.196711044554108	0.230343692456261	-0.140437353404017	0.140437353404017	0.178682605179609	-0.144431628934824	0.191369475175786	0.241779406107244	0.155259335930555	0.0867926073205492	0.278355600255688	0.270809304252795	0.192626326112713	0.210656030106026	0.391108810556494	0.187911507000707	-0.0602657552767731	-0.147291938863732	-0.0813283679362245	0.25522131489084	0	0.241779406107244	0.187911507000707	0.31765796476375	0.0725264215544586	-0.276172385369497	0.204582574398437	0.0541618608505589	-0.0569700131800141	-0.128417550741809	-0.140620095645804	0.0759600175733521	0	-0.0767812308187538	0.135977882729801	0.339773622411641	0.243561150223727	0.0701478560317434	0.130188910980824	0.206702657700778	-0.120531510553546	-0.0388148339826388	0
Many celebrities are vegan.	0.12683657235796	0	0.110837774630368	0.0959202275422337	0.174201422523737	0.110837774630368	0.0474578997876249	0.0886702197042945	0.128417550741809	NA	-0.0735214622093808	0.130651066892803	-0.0245071540697936	0.0513496165963097	-0.109843693790937	0.118644749469062	-0.134231211042805	-0.049568159709661	-0.0677458128265717	0.0474578997876249	-0.123920399274152	0.0237289498938125	0.162746694241347	0.0540540540540541	0.0259937622455018	0.151106512121721	0.24384310418681	-0.136788225776266	0	-0.0743522395644915	0.102699233192619	0.164398987305357	0.0711868496814374	-0.0447437370142683	0.103975048982007	-0.0232495277487639	0.0460409255516131	0.166102649256687	0.0221675549260736	0.251123601166961	0.413377016750245	0.196057232558349	0.0735214622093808	0.159586263405644	0.0230204627758065	0.142373699362875	0.065906216274562	0.167860398198909	0.12683657235796	-0.0911921505175107	0	0.140913417690306	0.138942503594182	0.27027027027027	0.202938515772736	-0.0237289498938125	0.0232495277487639	-0.0920818511032262	0.203237438479715	-0.164398987305357	-0.275776715810145	0.210105078815682	0.0455960752587553	-0.0507346289431841	0.0878749550327494	0.112909688044286	0	0	-0.099136319419322	-0.0690613883274196	0.0911921505175107	0	0.118644749469062	0.0671156055214024	0.113990188146888	0.0871007112618685	0.145435849669116	0.0533380747062665	0.05014122105639	0.10028244211278	0.199507994334663	0.191840455084467	0	-0.143880341313351	0	-0.0677458128265717	-0.048478616556372	-0.0665026647782209	0.133005329556442	0.10028244211278	-0.0911921505175107	0.131812432549124	0.23485569615051	0.0490143081395872	0.136999156087798	0.0878749550327494	0.0911921505175107	0	0.0665026647782209	0.181956335718513	0.0711868496814374	0.0507346289431841	-0.162746694241347	0.154048849788929	0.322286478861292	0.0230204627758065	0.0939422784602042	0.166102649256687	0.075211831584585	0.274753129892699	-0.0697485832462916	0.117427848075255	0.068394112888133	-0.0719401706566753	-0.0540540540540541	-0.0507346289431841	0.215820511970026	-0.0247840798548305	-0.0969572331127439	0.114472761406428	0.112909688044286	0.109843693790937	0.0295269297678746	0	0.213560549044312	-0.0761019434147762	-0.0245071540697936	-0.131812432549124
