	Religion should not be in schools.	Freedom of expression is vital to our liberties.	Scientific fact only should be taught in school.	Freedom to choose without discrimination must be done.	Christian religion should be promoted in schools.	Creationism can be mentioned in school as something some people believe.	Parents should help teachers with chats at home.	Freedom of religion is protected by the consitution.	Teaching creationism as well as evolution gives students freedom to choose.	Multiculturalism encourages the teachings of all cultures and beliefs.	People should be allowed to wear any religious symbols they choose.	Religious education should stay in the church and home.	Religion belief should be respected.	Public schools must adhere to fact.	The theory of evolution has many inconcistencies.	Teachers should not have freedom to teach whatever they want to teach to children.	Scince always must be first.	People who want their kids to learn creationism can send their kids to a Christian school.	Science must be taught in detail, not creationism which lacks any kind of facts.	Everyone should be free of thought.	Education on religion must come from the home mainly.	Children should have the freedom to decide if they want to learn about either creationism or evolution or both.	Religious symbols should not be allowed in schools.	If creationism is taught, then everyone others belief system should be taught.	Freedom of speech should apply to teachers as much as anyone else.	Teaching creationism's truth is necessary in upholding the truth of the Bible.	Students also hear the about creation and be presented with evidence for creation.	We should not ban religion signs in schools.	We should not combine schools and religion.	Teaching creationism improves social union.	Separation of church and state: The words SEPARATION and CHURCH are not in the US Constitution.	Education should broaden our horizons. Showing the differences between evolution and creationism allows each student to choose.	Creationism should be taught in school but so should evolution.	Religion has no place in education.	Extremists should be banned from schools.	The school board should decide on a curriculum for all teachers to follow.	Teachers should be able to say what they think as mentors.	People should be able to choose their own religion.	Every body must be free to choose.	Parents should have a say in what they want their children tought.	People in schools should not be made fun of for their religion.	Proponents of creationism only want their own religion taught in schools, no one else's.	The teachers should take a poll on whether to teach creationism.	Creationism in school curricula should be full enforced.	Creationism should include just Christian beliefs versus evolution.	Creationism is not backed by science.	Teaching fact, which can include Bible writings, should be the norm.	Children have the freedom to choose.	Teachers who wished to present a balanced approach to this particular hypothesis should be free.	Each person should be free to choose what to believe in.	Teachers should teach all viewpoints on evolution and creationism in school.	Teachers should not force students to learn evolution.	Evolution should be the predominant discipline taught.	Religion and education must be kept separate.	Give students the freedom to choose but do not teach them creationism.	An additional educational subject could be included for this topic.	Teaching Creationism is helpful.	Creationism is a first amendement right.	Teachers should adhere to the curriculum provided by the school district.	Public opinion is unimportant to whether creationism belongs in science classes.	Inclusion is always better than seclusion.	Children should learn religion at home, not in school.	Religion has no place in a school.	Not eveyrone is interested in religion.	Creationism should be taught at home only.	Allowing students the right to learn bothevolution and creationism opens their minds to understanding the views of others.	Children have the right to choose their own religion in their school.	Many people believe in creationism.	Religion should not be imposed.	Teachers should teach creationism and evolution to broaden the students minds.	Evolution is accepted science.	Creationism is not taught in school because it violates separation of church and state.	Teaching only evolution does not discriminate religious people.	Children should have the freedom not to be misled.	Atheists should be banned from schools.	By leaving religion out of the classroom, we respect the plurality of contrary views.	Help open to different opinions.	Students should have the freedom to learn creationism if they wish.	Secularism should be strictly enforced in schools.	Our school kids deserve the right to hear about creation in school.	We are a multicultural society. Differences in the way people choose to live should be taught in the classroom.	People should be able to express their religion through symbols even at schools.	Creationism is unscientific.	Childrens should have the option to participate or not in the religious activities on school.	We must separate church and state.	Schools can imply either a myopic or anti-religious outlook.	Students should have a choice of what they want to be tought.	Students should be able to learn what they are comfortable learning.	Religion should not be enforced in schools but should be taught.	Knowing about Creationism is important.	The uniqueness that each student brings to the classroom should be celebrated by allowing each student the opportunity to show and tell anything - including their AWANA book, a Bible, the Koran, a hajib, etc.	Religion belongs in church and at home, not in the federally-funded school system.	Religious symbols do not have a place in public schools.	There should not be seperation between state and relegion.	There should be freedom of speech among students.	Creationism is a good method that should be applied in all schools.	Creationism must be taught in school curriculum.	Religion should be tantamount to science.	By banning religious symbols you are banning people from expressing their diverse views.	Children should be taught truthfullt and freely.	Schools should accept different points of view.	Religious schools can teach creationism if that is that is their religion's belief.	Children should know these things from a young age.	The idea that creationists reject mutation or natural selection is ridiculous.	Parents should teach teir beliefs to their children.	Freedom of speech does not include the freedom to preach lies as fact.	Public education should only focus on evolution.	God made science.	Freedom of Speech should be allowed for others and a person of common sense and decency will not abuse this right.	Teachers should have a certain curricula to follow what to teach to children.	Children should have their own choice to learn what they want.	The theory of evolution is a very solid theory that the vast majority of scientists agree upon.	All theories should be taught in school.	Teaching evolution exclusively is dangerous to science and reason.	Attempts to conceal the creationism-evolution controversy from students are dogmatic promotions of evolution.	Creationism should not be tought in a classroom because it goes against some beliefs.	The children should know about this.	Freedom of speech should apply to everyone in schools.	Only teaching evolution is pushing students to think there are no other beliefs.	Parents should teach the creationism in house too.	Creationism should not be denied by those who do not believe and evolution as science and verifiable fact should be accepted teaching as well.	All the kids should have the option to choose their religion.	Everyone has the right to worship his beliefs.	Teachers should not have freedom to teach whatever they wish as fact.	Teachers should not be able to teach students stuff that the students may not believe.	Teachers should not be allowed to teach whatever they wish.	Our schools should teach facts, not beliefs.	Religon must be taught in school.	Children are pliable.
Religion should not be in schools.	NA	0.256135882027708	0.184212519623402	0.0613395615082148	-0.143125643519168	0.0969572331127439	0.141657649394966	0.108695652173913	0.0652173913043478	0.179877500165315	0.0921062598117008	0.071754730985241	0.136504726557987	0.131876094679157	-0.041702882811415	0.0434782608695652	0.045501575519329	0.118216560935865	0.159255514317652	-0.173913043478261	0.109896745565964	0.0625543242171224	0.178929623809697	0.145960089839952	0.136504726557987	-0.0899387500826576	0.0889108448948774	-0.0682523632789935	0.323989111081497	-0.06193801042615	0.0206460034753834	0.041702882811415	0.045501575519329	0.224846875206644	0.289044048655367	0	0.0208514414057075	0.0842525463742269	0.0421262731871135	-0.0387201546331183	0.125108648434245	0.141768971729942	0.0210631365935567	0	0	0.224846875206644	-0.0219793491131929	0.0666831336711581	0.0659380473395787	0.0817860820109531	0.0817860820109531	-0.0210631365935567	0.18581403127845	0.239130434782609	0.064519859042901	0.0889108448948774	-0.091003151038658	0.195291641716127	0.0591082804679325	0	-0.0425628265379374	0.148969892882781	0.224846875206644	0.0851256530758749	0.163572164021906	0.0613395615082148	0.0817860820109531	0.172015615514047	0.271068738274197	0.0851256530758749	0.136504726557987	0.259705690557437	0.182274392224211	0.0860264787238681	0.108695652173913	0.300964632714423	0.0788110406239101	0.0985138007798876	0.0932504808240314	0.047836487323494	0.0538381902058166	0.0425628265379374	0.0834057656228299	0.0212814132689687	0.100321544238141	0.0982946374365981	0.0869565217391304	-0.0405054204942691	0.0208514414057075	0.0200643088476282	-0.0405054204942691	0.437504734105579	0.244504823460913	0.0869565217391304	0.212486474092449	0	-0.16526725762746	0.0412920069507667	-0.0889108448948774	-0.0212814132689687	0.0982946374365981	0.0498444786279227	0.0596432079365658	0.279751442472094	0.0699378606180235	0.0638442398069062	0.0224846875206644	-0.0674540625619932	0.0932504808240314	0.17025130615175	0.0230265649529252	0.127688479613812	0.186500961648063	-0.0513327002339345	0.0227507877596645	0.215264192955723	-0.0659380473395787	0.167427705632229	0.131876094679157	0	0.117174985029676	0.129039718085802	0.127688479613812	0.0405054204942691	0.0810108409885382	0.0851256530758749	0.368604890387243	0.104257207028537	0.0449693750413288
Freedom of expression is vital to our liberties.	0.256135882027708	NA	0.10434798389121	0.426218357080133	-0.0926561645826377	0.285593603856435	0.320970369383185	0.15762208124782	0.374352442963573	0.468705008915053	0.187826371004179	0.368521737047751	0.268055482123755	0.179284291400159	0.0188982236504614	0.15762208124782	-0.0206196524710581	0.0892857142857143	0.164957219768465	0.334946922651618	0.498011920555997	0.207880460155075	-0.0360374985078224	0.28347335475692	0.185576872239523	-0.0203784786484806	0.141019018704442	0.164957219768465	0.338815463589469	0.09356014857064	0.18712029714128	0.188982236504614	0.144337567297406	0.0203784786484806	0.168408267427152	0.414431232839957	0.0377964473009227	0.496342306408788	0.419981951576667	0.193012161744489	0.359066249358766	0.220266929464306	-0.0763603548321213	0.0734223098214352	-0.130066495428618	0.163027829187844	0.139443337755679	0.463348204314594	0.318727629155838	0.277968493747913	0.22237479499833	0.0572702661240909	0.018712029714128	0.15762208124782	0.175428264506726	0.161164592805076	-0.0206196524710581	0.212397697621437	0.178571428571429	0	0.154303349962092	0.212167106197876	0.163027829187844	0.308606699924184	0.0370624658330551	0.296499726664441	0.0741249316661101	0.17817416127495	0.207880460155075	0.115727512471569	0.0618589574131742	0.149786172378819	-0.0734223098214352	0.194920293896363	-0.216730361715753	0.309142011167656	0.267857142857143	0.142857142857143	-0.0211288563682129	0.195099743142927	0.243975018237133	0.077151674981046	-0.0566946709513841	0.231455024943138	0.236402714422325	0.0222717701593687	0.216730361715753	0.165200197098229	0.170084012854152	0.109108945117996	0.14684461964287	0.125217580669452	0	0	0.534950615638641	0.0845154254728517	0.149786172378819	0.056136089142384	0.201455741006345	0.38575837490523	0.17817416127495	0.225876975726313	0.360374985078224	0.169030850945703	0.0845154254728517	0.424334212395753	0.0203784786484806	0.183406307836325	0.274675132786768	0.192879187452615	0.208695967782421	-0.0192879187452615	0.211288563682129	0.139572631559771	0.144337567297406	0.108388746190515	0.0996023841111995	0.173421993904824	0.0398409536444798	0.14824986333222	0.159298273216077	0.331364499623816	0.443622131141014	0.110133464732153	0.091777887276794	0.0964395937263074	0.155902391115581	-0.0377964473009227	0.264920222430247
Scientific fact only should be taught in school.	0.184212519623402	0.10434798389121	NA	0.173259232729684	-0.0216574040912105	-0.0256748082981548	0.0500156323280355	0.138159389717551	-0.0921062598117008	0.142897652468862	0.170731707317073	0.152008377581442	0.072294403906782	0.186248078871888	0.0220863052149693	0.115132824764626	-0.144588807813564	0.187826371004179	0.12049067317797	-0.0460531299058504	-0.0698430295769578	0	0.0631753972713992	0.0883452208598772	0.024098134635594	0	0.0470881609348011	-0.048196269271188	0.131990919337114	0.0656061025261043	0.0656061025261043	-0.0441726104299386	0.024098134635594	0.142897652468862	-0.0218687008420348	-0.0421169315142661	-0.0220863052149693	0.044621074825316	0.022310537412658	0.0205066195798765	0.0220863052149693	0.0429042320140144	-0.11155268706329	-0.0858084640280288	-0.050669459193814	0.261979029526248	-0.0698430295769578	-0.0470881609348011	-0.0698430295769578	0.0649722122736315	0.0216574040912105	-0.022310537412658	0.0656061025261043	0.0690796948587756	0.0455605689001515	0.0470881609348011	-0.168686942449158	-0.0827428803784121	0.0626087903347262	0.0285132974256101	0.0225417408666858	0.112708704333429	0.0714488262344311	0	0.0649722122736315	-0.043314808182421	0.0216574040912105	0	0	0	0.192785077084752	-0.0250078161640178	0.15016481204905	0	-0.0690796948587756	0.127515342612668	0.0208695967782421	0.0626087903347262	0	0	0.0855398922768302	0.112708704333429	0.0883452208598772	0.0450834817333716	0.0637576713063338	0.0520579206295354	0.0921062598117008	0.171616928056058	-0.0662589156449079	-0.0637576713063338	0.0214521160070072	0.146341463414634	0.0706322414022017	-0.0921062598117008	0.0750234484920533	0.0493864798324795	-0.0250078161640178	-0.0656061025261043	-0.0706322414022017	0.0676252226000574	0.0520579206295354	0.105592735469691	-0.0210584657571331	0.0493864798324795	0.0493864798324795	0.0225417408666858	0.023816275411477	-0.166713927880339	0	0.135250445200115	0.170731707317073	0.135250445200115	0.098772959664959	-0.0543727247827037	-0.024098134635594	0.228012566372163	0	0.126673647984535	0.0232810098589859	0.0216574040912105	0	0.0911211378003029	0.0225417408666858	-0.128712696042043	-0.0214521160070072	0.0676252226000574	0.208231682518141	0.0441726104299386	0.023816275411477
Freedom to choose without discrimination must be done.	0.0613395615082148	0.426218357080133	0.173259232729684	NA	-0.173076923076923	0.182384301035021	0.133234677505298	0.286251287038336	0.286251287038336	0.211477467218907	0.108287020456053	0.247456698866216	0.278174320132093	0.206724557648681	0.353009043248731	0.143125643519168	-0.213980246255456	0.0741249316661101	0.0427960492510913	0.143125643519168	0.372104203767625	0.098058067569092	-0.0934946990008457	0.156892908110547	0.192582221629911	0.0211477467218907	0.418121005003545	0.363766418634276	0.164082530828473	0.0388367818690309	0.0970919546725772	0.176504521624366	0.0855920985021826	0	0.0776735637380617	0.280484097002537	0.098058067569092	0.237728655525098	0.297160819406373	0.218507112218769	0.49029033784546	0.0952424147199324	-0.0594321638812745	-0.038096965887973	-0.224960635332924	0.126886480331344	0.206724557648681	0.146342351751241	0.289414380708153	0.365384615384615	0.269230769230769	0.138675049056307	-0.135928736541608	0.0204465205027383	0.12136700910941	0.209060502501773	0.192582221629911	0.128575712714863	0.240906027914858	0	0.360288346061446	0.0200160192256359	0.126886480331344	0.140112134579451	0.0961538461538462	0.230769230769231	0.134615384615385	0.208012573584461	0.156892908110547	0.120096115353815	0.14978617237882	0.0888231183368655	-0.171436346495878	0.343873192476662	-0.327144328043812	0.320811826340969	0.203843562081803	0.277968493747913	-0.219264504826757	0.314944889466093	0.253184841770917	0.320256307610174	0.0196116135138184	0.380304365287082	0.226455406828919	-0.208012573584461	0.408930410054765	0.38096965887973	0.196116135138184	0.358554394145789	0.0761939317759459	0	0.146342351751241	0.0204465205027383	0.266469355010597	0.0219264504826757	0.0444115591684328	-0.0388367818690309	0.104530251250886	0.420336403738354	0.300462606288666	0.281284338563097	0.280484097002537	0.131558702896054	0.241190955309433	0.180144173030723	-0.148034227053235	0.253772960662688	0.416602559170839	0.220176211481995	0.216574040912105	0.140112134579451	0.372749658205487	0.14484136487558	0	-0.0224960635332924	0.268741924943285	0.314944889466093	0.0206724557648681	0.153846153846154	0.257151425429726	0.445012366734504	0.240192230707631	0.152387863551892	-0.0571454488319595	0.180144173030723	0.231125081760512	0	0.31721620082836
Christian religion should be promoted in schools.	-0.143125643519168	-0.0926561645826377	-0.0216574040912105	-0.173076923076923	NA	-0.0455960752587553	-0.0444115591684328	-0.0817860820109531	0.0204465205027383	-0.0211477467218907	0.108287020456053	-0.0674881905998771	-0.0855920985021826	-0.0826898230594723	0.0588348405414552	-0.0204465205027383	0.0855920985021826	0	0.0855920985021826	0.0204465205027383	-0.0826898230594723	-0.0784464540552736	0.186989398001691	0	-0.0641940738766369	0.126886480331344	-0.104530251250886	0.106990123127728	0.0468807230938495	0.21360230027967	0.0970919546725772	0.098058067569092	0.299572344757639	-0.0845909868875627	-0.155347127476123	-0.0186989398001691	0.156892908110547	-0.0198107212937582	-0.118864327762549	0	0	-0.114290897663919	0.0594321638812745	0.32382421004777	0.134976381199754	0	0.0620173672946042	-0.0418121005003545	0.0620173672946042	-0.173076923076923	0.0384615384615385	0.257539376818856	0.174765518410639	-0.163572164021906	0	0.0418121005003545	0.0427960492510913	0.0551038768777984	-0.0555936987495826	0.0506369683541833	-0.0600480576769077	0.0200160192256359	-0.169181973775125	-0.0800640769025436	0.134615384615385	0.0576923076923077	-0.0192307692307692	-0.138675049056307	-0.235339362165821	0.0200160192256359	-0.14978617237882	-0.0444115591684328	0	-0.202278348515684	0.511163012568457	-0.0754851356096397	0.0741249316661101	-0.0370624658330551	0.131558702896054	-0.0224960635332924	-0.075955452531275	0.120096115353815	-0.11766968108291	-0.0800640769025436	-0.245326690731329	0.0924500327042049	0.0204465205027383	0	-0.0588348405414552	0.0754851356096397	0.0571454488319595	-0.0216574040912105	-0.146342351751241	0.204465205027383	-0.0888231183368655	0.197338054344082	0.199852016257947	0.155347127476123	0.0836242010007091	-0.140112134579451	-0.0924500327042049	-0.0468807230938495	-0.0747957592006766	-0.241190955309433	-0.0219264504826757	0	-0.063443240165672	0.063443240165672	-0.175411603861406	-0.200160192256359	-0.043314808182421	-0.0200160192256359	0	0.0241402274792634	0	0.134976381199754	0.124034734589208	-0.0449921270665848	-0.0413449115297362	0.0769230769230769	0.0183679589592661	-0.161822678812547	-0.0600480576769077	-0.038096965887973	0.133339380607905	-0.0400320384512718	-0.0693375245281536	0.098058067569092	0
Creationism can be mentioned in school as something some people believe.	0.0969572331127439	0.285593603856435	-0.0256748082981548	0.182384301035021	-0.0455960752587553	NA	0.289573969570961	0.169675157947302	0.387828932450976	0.075211831584585	0.102699233192619	0.266690373531333	0.0761019434147762	0.0735214622093808	0.0232495277487639	0.0727179248345579	-0.0253673144715921	0.153781171307311	0.12683657235796	0.266632391060046	0.34310015697711	0.488240082724041	-0.155172884482515	0.278994332985166	0.12683657235796	0.15042366316917	0.247840798548305	0.177571201301144	0.0555770014376728	-0.0690613883274196	0.138122776654839	0.232495277487639	0.101469257886368	-0.05014122105639	0.0460409255516131	0.332513323891104	0.0232495277487639	0.375769113840817	0.281826835380612	0.23745309047699	0.232495277487639	0.090327750435429	-0.140913417690306	-0.0451638752177145	-0.0533380747062665	0.05014122105639	0.318593002907317	0.371761197822457	0.269578694767729	0.273576451552532	0.205182338664399	0.258341265765561	0.0460409255516131	0.048478616556372	0.0719401706566753	-0.0247840798548305	0.228305830244328	0.0871007112618685	0	-0.0300150112593832	0.0949157995752499	0.142373699362875	-0.025070610528195	0.0949157995752499	0.0911921505175107	0.29637448918191	0.136788225776266	0.136999156087798	0.162746694241347	0.213560549044312	0.0253673144715921	0.0789747189738985	-0.0451638752177145	0.0959202275422337	-0.048478616556372	0.0894874740285366	0.109843693790937	0.32953108137281	-0.181956335718513	0.293359410884466	0.150075056296916	0.0711868496814374	-0.139497166492583	0.332205298513375	0.0223718685071341	0	0.048478616556372	0.112909688044286	0.209245749738875	0.0671156055214024	0.24840131369743	0.0513496165963097	0.0743522395644915	0.0969572331127439	0.210599250597063	0.0259937622455018	0.0526498126492656	-0.115102313879033	0.173488558983813	0.118644749469062	0.0547996624351191	0.138942503594182	0.24384310418681	0.129968811227509	0.207950097964015	0.142373699362875	-0.025070610528195	0.175494273697365	0.259937622455018	0.0711868496814374	0.154048849788929	-0.0237289498938125	0.155962573473011	-0.0286181903516071	0.202938515772736	0	0.171550078488555	0.186683261471933	0.0490143081395872	0.182384301035021	0.15242624470827	0.239800568855584	0.142373699362875	0	0.0677458128265717	0.0474578997876249	0.0273998312175595	-0.0464990554975277	0.075211831584585
Parents should help teachers with chats at home.	0.141657649394966	0.320970369383185	0.0500156323280355	0.133234677505298	-0.0444115591684328	0.289573969570961	NA	0.212486474092449	0.118048041162471	0.268612459778027	0.22507034547616	0.181833516713146	0.2470831055537	0.143222974807887	0.0905821627315676	0.188876865859954	-0.19766648444296	0.256776295506548	0.0988332422214801	0.16526725762746	0.310316445417088	0.203809866146027	-0.0647750275631296	-0.0226455406828919	0.12354155277685	-0.0244193145252752	0.193121819834107	0.0988332422214801	0.351865775274498	-0.089689705866175	0.0224224264665437	0.203809866146027	-0.02470831055537	0.0244193145252752	0.17937941173235	0.237508434398142	0.0679366220486757	0.274505406523006	0.0915018021743355	0.147180996735913	0.181164325463135	0.0439905870214584	-0.137252703261503	-0.0219952935107292	0.129881083366533	0.122096572626376	0.119352479006572	0.21726204731337	0.0954819832052577	0.111028897921082	-0.0444115591684328	0.183003604348671	0	0.236096082324943	0.116785458966763	0.120701137396317	-0.0741249316661101	0.0212094920991926	0.0855920985021826	0	0.115562540880256	-0.0462250163521024	-0.0244193145252752	0.161787557232359	-0.0222057795842164	0.0888231183368655	0.0888231183368655	0.106752102536725	0.135873244097351	0.115562540880256	0.0741249316661101	0.128205128205128	-0.0219952935107292	0.140142550760116	-0.0472192164649886	0.174325453456164	0.106990123127728	0.106990123127728	-0.0506369683541833	0.0519524333466131	0.0877058019307029	0.0693375245281536	0.0226455406828919	0.161787557232359	0.0435813633640409	-0.106752102536725	0.16526725762746	0.175962348085833	0.0679366220486757	0	0.0879811740429167	0.175054713148124	0.0965609099170535	-0.141657649394966	0.358974358974359	0	-0.0769230769230769	-0.089689705866175	0.0724206824377901	0.208012573584461	0.0800640769025436	0	0.151141730980636	0	0.278503325948008	0.161787557232359	-0.0244193145252752	0.0488386290505504	0.15191090506255	0.138675049056307	0.200062529312142	-0.0462250163521024	0.177229389239642	0.0836242010007091	0.27179141610907	0.129881083366533	0.0477409916026289	0.181833516713146	0.0716114874039433	-0.0222057795842164	0.0848379683967704	0.186856734346821	0.369800130816819	-0.0439905870214584	0	0.138675049056307	0	-0.135873244097351	0.195354516202202
Freedom of religion is protected by the consitution.	0.108695652173913	0.15762208124782	0.138159389717551	0.286251287038336	-0.0817860820109531	0.169675157947302	0.212486474092449	NA	0.108695652173913	0.0449693750413288	0.161185954670476	0.143509461970482	0.0682523632789935	0.0879173964527716	0.125108648434245	0.195652173913043	0.0227507877596645	0.0788110406239101	0.0227507877596645	0	0.15385544379235	-0.0208514414057075	0	0.0834057656228299	0.227507877596645	0.0449693750413288	0.200049401013474	0.159255514317652	0.074766717941884	0	0.0412920069507667	0.16681153124566	-0.0227507877596645	0.112423437603322	0.06193801042615	0.159048554497509	-0.0625543242171224	0.0842525463742269	0.231694502529124	0.0580802319496775	0.25021729686849	0.22277981271848	-0.105315682967784	-0.0810108409885382	0	0.20236218768598	0.131876094679157	-0.0222277112237194	0.0219793491131929	0.12267912301643	0	0.0421262731871135	0.0412920069507667	-0.108695652173913	-0.043013239361934	0.155593978566035	0.0682523632789935	-0.0390583283432253	0.197027601559775	-0.0538381902058166	0.127688479613812	0.0425628265379374	0	0.212814132689687	0	0.0408930410054765	0.0817860820109531	0.221162934232346	0.0208514414057075	0.0638442398069062	0.204757089836981	0.0944384329299771	-0.0607581307414037	0.0860264787238681	-0.0434782608695652	0.0802572353905128	0.0591082804679325	0.137919321091843	-0.0699378606180235	0.095672974646988	0.403786426543624	0.255376959227625	-0.104257207028537	0.148969892882781	0.0401286176952564	-0.0737209780774486	0.130434782608696	0.182274392224211	0.0208514414057075	0.0401286176952564	0.101263551235673	0	0.155593978566035	-0.0869565217391304	0.212486474092449	0.0233126202060078	-0.0236096082324943	0.06193801042615	0	0.148969892882781	0.0982946374365981	0.323989111081497	0.119286415873132	-0.0932504808240314	0.279751442472094	0.127688479613812	-0.0674540625619932	0.112423437603322	0.209813581854071	0.148969892882781	0.115132824764626	0.0851256530758749	0.0233126202060078	-0.0513327002339345	0.159255514317652	0	0.0879173964527716	0.23918243661747	0.109896745565964	0.0613395615082148	0.117174985029676	0.150546337766769	0.106407066344844	0.0810108409885382	0.0202527102471346	0.148969892882781	0.270310252950645	-0.041702882811415	-0.0224846875206644
Teaching creationism as well as evolution gives students freedom to choose.	0.0652173913043478	0.374352442963573	-0.0921062598117008	0.286251287038336	0.0204465205027383	0.387828932450976	0.118048041162471	0.108695652173913	NA	0.157392812644651	-0.0230265649529252	0.287018923940964	0.113753938798323	0.175834792905543	0.125108648434245	0.0869565217391304	0.045501575519329	0.118216560935865	0.113753938798323	0.282608695652174	0.219793491131929	0.354474503897027	-0.0198810693121886	0.208514414057075	0.0682523632789935	0.20236218768598	0.288960245908352	0.113753938798323	0.0498444786279227	0.06193801042615	0.227106038229217	0.229365855462782	0.091003151038658	0	0.227106038229217	0.318097108995018	0.041702882811415	0.315947048903351	0.231694502529124	0.251681005115269	0.458731710925564	0.141768971729942	-0.0421262731871135	0.101263551235673	0.023918243661747	0.0674540625619932	0.15385544379235	0.33341566835579	0.263752189358315	0.265804766535597	0.286251287038336	0.231694502529124	0.0206460034753834	0.0217391304347826	0.21506619680967	0.0889108448948774	0.159255514317652	0.175762477544514	0.0591082804679325	-0.0538381902058166	0.17025130615175	0.212814132689687	0.0674540625619932	0.17025130615175	0.0204465205027383	0.245358246032859	0.184018684524644	0.147441956154897	0.041702882811415	0.148969892882781	-0.0682523632789935	0.188876865859954	-0.0607581307414037	0.150546337766769	-0.0217391304347826	0.100321544238141	0.334946922651618	0.374352442963573	-0.0699378606180235	0.406610142249699	0.242271855926174	0.0425628265379374	-0.104257207028537	0.319221199034531	0.260836015019167	0.0737209780774486	0.152173913043478	0.202527102471346	0.208514414057075	0.140450161933397	0.141768971729942	0.0690796948587756	0.0222277112237194	0.108695652173913	0.236096082324943	0.0932504808240314	0.188876865859954	0.0412920069507667	0.155593978566035	0.106407066344844	0.319457571668944	0.149533435883768	0.337978178307206	0.209813581854071	0.0233126202060078	0.255376959227625	0	0.247331562727308	0.139875721236047	0.0638442398069062	0.207239084576327	-0.17025130615175	0.209813581854071	0.0513327002339345	0.113753938798323	0.071754730985241	0.131876094679157	0.263100680279217	0.131876094679157	0.184018684524644	0.136704149201289	0.0860264787238681	0.148969892882781	0.243032522965615	-0.0607581307414037	0.0425628265379374	0.0737209780774486	0.0625543242171224	0.292300937768637
Multiculturalism encourages the teachings of all cultures and beliefs.	0.179877500165315	0.468705008915053	0.142897652468862	0.211477467218907	-0.0211477467218907	0.075211831584585	0.268612459778027	0.0449693750413288	0.157392812644651	NA	0.285795304937725	0.123692673998823	0.305903523467758	0.295530880437205	0.064699663922063	0.179877500165315	-0.0941241610670023	0.305677179727208	0.258841442934256	0.134908125123986	0.227331446490158	0.0862662185627507	-0.0822516121152665	0.0862662185627507	0.188248322134005	-0.0465116279069768	0.0919600979743406	0.0235310402667506	0.283546594224557	0.128124426527695	0.341665137407186	0.28036521032894	-0.0941241610670023	0.0930232558139535	0.192186639791542	0.164503224230533	0.0862662185627507	0.261426120570179	0.108927550237575	0.300360649298727	0.258798655688252	0.188525606600299	-0.021785510047515	0.167578316978043	-0.0247385347997647	0.0697674418604651	0.0227331446490158	0.183920195948681	0.136398867894095	0.190329720497016	0.0845909868875627	0.0871420401900598	-0.0427081421758982	0.179877500165315	-0.0222442026650065	0.0919600979743406	-0.0470620805335012	0.242387148974033	0.142649350539364	-0.0835269069584557	0.0880450906325624	0.110056363290703	0.0465116279069768	0.220112726581406	0.0422954934437814	0.126886480331344	0.0845909868875627	0.10166571355507	0.237232101047565	0.110056363290703	0.0470620805335012	0.0244193145252752	0.104736448111277	0.200197823985058	-0.0224846875206644	0.435800964455283	0.305677179727208	0.122270871890883	-0.144672846651124	-0.0247385347997647	0.139211511597426	0.132067635948844	0.0215665546406877	0.198101453923265	0.062257280636469	-0.0254164283887674	0.0674540625619932	0.188525606600299	0.194098991766189	0.20752426878823	0.0628418688667662	0.190530203291816	-0.0689700734807554	0.0899387500826576	0.463966975980229	0.0482242822170412	0.0488386290505504	0.0640622132638473	0.206910220442266	0.154078908606984	0.228747855498907	0.15466177866794	0.287880642403433	0.168784987759644	0.0241121411085206	0.0440225453162812	0.0930232558139535	0.116279069767442	0.0482242822170412	0.176090181265125	0.23816275411477	0	0.168784987759644	0.15927956196057	0.188248322134005	0.123692673998823	-0.0681994339470473	0.272123882797411	0.181865157192126	0.253772960662688	0.222188219892864	0.133465215990039	0.37419163518839	0.146631027355788	0.146631027355788	0.242123999239547	0.20333142711014	-0.064699663922063	0.13953488372093
